id,external_id,title,merchant,description,category
8037,154280,5% back at Poke House,Poke House,"At Poke House, they believe that you should feel great after eating great food. Their unique take on Hawaiian poke and their seasonally changing menu features dishes that are made in-house and prepared fresh every single day. Delicious, sustainable, and fresh, feast on something fabulous today at any convenient Poke House location!",FOOD
8038,155187,5% back at Namastey Patio,Namastey Patio,"Craving flavor? Head to Namastey Patio where the Nepalese and Indian cuisine is hand-crafted from the finest and freshest ingredients. This eatery boasts a spacious patio plus indoor dining room. The menu features a variety of tasty dishes, and there are beers and wines to wash it all down. It's a popular place for both lunch and dinner.",FOOD
8039,156846,5% back at Tasty Indian Bistro,Tasty Indian Bistro,"Offering an exquisite combination of North Indian recipes with vibrant and traditional Indian spices and flavors, Tasty Indian Bistro invites you to discover the true essence of Indian cuisine in their comfortable dining room.",FOOD
8040,156954,5% back at Capriotti's Sandwich Shop,Capriotti's Sandwich Shop,"Capriotti's Sandwich Shop is a local favorite known for hand-carving slow-roasted turkeys to craft their famous sandwich: The Bobbie. There are plenty more subs, sandwiches, and salads to try, plus a variety of vegetarian eats. Party trays, boxed lunches and a popular meatball bar are also available for catering.",FOOD
8041,154376,5% back at Captain Hook's Sushi/Pho/Thai,Captain Hook's Sushi/Pho/Thai,"Captain Hook's is a family owned and operated sushi, pho and Thai restaurant. With a diverse menu of Asian favorites, you can stop by for amazingly fresh sushi, miles of noodles in savory broths, and fabulous entrees like pad Thai, creative curries, and the Chef's specials. Conveniently located and always delish, check it out today!",FOOD
8042,156905,5% back at PVD Pizza,PVD Pizza,"From dinner with the family to hanging out at the huge square bar with friends, PVD Pizza has something for everyone. Build your own pizza, calzone, or pasta, or feast on Italian classics like shrimp fra diavolo. There are grinders and wraps to try, too. Everything is made fresh and to-order, so go for lunch, dinner, or late-night eats!",FOOD
8043,156819,5% back at Ru San's Charlotte,Ru San's Charlotte,"Ru San's has been dishing up some of the area's favorite sushi and Japanese food for decades. This friendly spot takes pride in every dish they serve, from hand-crafted nigiri, sashimi, and rolls to grilled seafood, chicken katsu, and teriyaki. There's plenty more to try, and there's a full bar so you can enjoy a cocktail with your meal.",FOOD
8044,155468,5% back at Eatz Vietnamese Restaurant,Eatz Vietnamese Restaurant,"Check out all your favorite Vietnamese dishes today at Eatz Vietnamese Restaurant. There's lots on the menu at this popular and casual spot, including tasty picks like banh mi, hu tieu, bun thit nuong, and more. Stop by or order online for carryout or delivery and feast on something fresh, affordable, and fabulous today! ",FOOD
8045,156890,5% back at Thaism,Thaism,"For some of the most authentic Thai food in Brooklyn, head to Thaism. This casual and inviting eatery is creating dishes from generations-old secret family recipes, all so that you can have the best of the best. There's lots on the menu here, including vegetarian, vegan, and healthier picks. Hungry for flavor? Check out this gem today! ",FOOD
8046,156916,5% back at The Crafty Brew,The Crafty Brew,"The Crafty Bew is a social and causal spot where you can kick back and unwind. With a stellar selection of craft beers, you can pair your pick with a gourmet grilled cheese sandwich, or one of their famous mac and cheese creations. There are plenty of munchables, too, and with great events, you can stop by anytime for a fun time out!",Food
8047,154320,5% back at Wicked Cow Burgers & Brews,Wicked Cow Burgers & Brews,"Get your flavor fix today at Wicked Cow Burgers and Brews. This is a casual and fun gastropub offering creative and gourmet burgers plus a stellar selection of craft beers. Hand-crafting and fire-grilling each burger, there are plenty of picks to tempt you. Stop by for lunch or dinner or make this your new go-to for Happy Hour from 3-6 p.m.",FOOD
8048,155299,5% back at Dante's Fire,Dante's Fire,"Dante's Fire, Cocktails & Cuisine has a simple philosophy: create food made from food. The chef and owner has created a scratch kitchen that's known for delicious and fine food for everyone. With a casual atmosphere, you can stop by for happy hour, dinner, or late-night dining. Always fabulous and friendly, this is a must-try gem!",FOOD
8049,154475,5% back at Revolution Taproom & Grill,Revolution Taproom & Grill,"Revolution Taproom & Grill is a gastropub and bourbon bar with a lively energy, friendly staff, and terrific lineup of food and drinks. Stop by for lunch, dinner or late-night eats, and sip on something from the bar or enjoy hand-crafted fare. There's more to love about this popular spot, including live music and entertainment. ",FOOD
8050,155155,5% back at OEC Japanese Express,OEC Japanese Express,"Craving sushi and other Japanese dishes? Check out OEC Japanese Express, a casual and quick eatery where tasty eats are hand-crafted from the finest ingredients. From hibachi meals to sushi rolls and specialty chef-crafted rolls, there's plenty to tempt you. The prices are reasonable, too, so stop by anytime for something delicious!",FOOD
8051,156907,5% back at Bijou Garden Cafe,Bijou Garden Cafe,"Bijou Garden Cafe offers a seasonal menu of French fare with an emphasis on fresh, local produce, and sustainable seafood. This is a fine dining spot in the heart of the theatre and arts district, and they've been delighting diners since 1986. Superior service, amazing flavors, and great entertainment makes this popular restaurant a must-try.",FOOD
8052,156854,5% back at Pucquio,Pucquio,"Humbly paying homage to the ancient traditions of Peruvian cuisine, Pucquio has an aspiration to share that passion with their diners and to source the highest quality indigenous ingredients and freshest local meats, seafood, and produce. Come enjoy a good meal in a nice place with great company today at Pucquio.",Food
8053,156952,5% back at Terasa North Ninth,Terasa North Ninth,"Terasa North Ninth is a Brooklyn gem. Offering a modern angle on Mediterranean Balkan cuisine, each dish is culinary perfection. With a nod to family recipes and regional influences, you'll find a blend of great hospitality, a unique decor, and stunning flavors at this popular spot. Hand-crafted from the finest ingredients, dining here is tops!",FOOD
8054,154398,5% back at Jimbo's Famous Roast Beef & Seafood,Jimbo's Famous Roast Beef & Seafood,"Jimbo's Famous Roast Beef & Seafood is a casual and tasty spot to enjoy the big flavors of fresh and fabulous eats. From gourmet pizzas to their fully-loaded roast beef sandwiches, there's plenty on the menu to pick from. Order at the counter, take your meal to-go, or sit and enjoy your feast. It's all delish at Jimbo's! ",FOOD
8055,155253,5% back at Goober's Diner,Goober's Diner,"With a retro vibe and plenty of delish eats for breakfast, lunch, and dinner, Goobers Diner is a popular pick with just about everyone. All-day breakfast favorites, sandwiches, soups, salads, and diner classics like pot roast and fried chicken are all available. Friendly, affordable, and always tasty, this is the place to go for casual dining!",FOOD
8056,157080,5% back at Luna Grill - Flower Mound,Luna Grill - Flower Mound,"Enjoy the amazing and incredibly fresh Mediterranean cuisine today at Luna Grill. Inspired by the heart and kitchen, this friendly eatery has been dishing up wholesome eats since 2004. With several convenient locations and plenty of affordable eats to tempt you, it's always a great pick. Feast on something fabulous today at this local gem!",FOOD
8057,155199,5% back at Chicago Calzone,Chicago Calzone,"Dishing up hand-tossed brick-oven pizzas since 1999, Chicago Calzone is a casual and family-friendly spot to enjoy a delish meal. Pizzas, calzones, and strombolis are the star of the show here, with each masterpiece hand-crafted from the finest ingredients. Subs, salads, munchables, and pastas are also on the menu at this affordable eatery.",FOOD
8058,155220,5% back at Virraaj Fine Indian Restaurant,Virraaj Fine Indian Restaurant,"Virraaj Fine Indian Restaurant is a polished and upscale eatery where you'll find a delicious selection of hand-crafted fare. Using the best local produce to create amazing meals, enjoy your favorites among a setting that's decorated by murals and exotic art. There's a full bar here as well, so pair your meal with a cocktail or glass of wine.",FOOD
8059,154343,5% back at Mario's South Side Saloon,Mario's South Side Saloon,"Mario's South Side Saloon is a unique blend of neighborhood, college, and sports bar all rolled into one lively spot. You'll fine a welcoming environment here, where friends both old and new can hang out. Check out the team trivia or karaoke, or cheer on your favorite team on game day. There's plenty to eat and drink, too, at this popular spot.",FOOD
8060,154344,5% back at Nine Giant,Nine Giant,"Nine Giant started with a simple question: What would make the ultimate tap room experience? Today, this is a popular spot where craft beers are fresh and fabulous, and where scratch-made food is made from the freshest and finest ingredients. It's all offered in a cozy space where friends can meet for lunch, dinner, or drinks anytime.",FOOD
8061,155076,5% back at Surf City Sandwich,Surf City Sandwich,"Surf City Sandwich is more than just your average sandwich shop. Featuring artisan, hand-crafted sandwiches with unique and creative flavor combinations, you can try something different and delicious here. Each hand-held is made from the finest ingredients, and there's plenty to try at this surf-themed chef owned and operated eatery. ",FOOD
8062,155125,5% back at Argana Restaurant & Bar,Argana Restaurant & Bar,"Enjoy the hand-crafted Moroccan cuisine at Argana Restaurant & Bar. Infused with an exotic vibe, this is a lovely restaurant that features warm colors, sculpted wood, and handmade lanterns. But it's the food that people keep coming back for, with amazing flavors and fresh dishes that include everything from tajines to 3-course meal deals.",FOOD
8063,155221,5% back at Cedar + Stone Urban Table,Cedar + Stone Urban Table,"Inspired by a fusion of culinary culture plus the natural surroundings and relationships with farmers, Cedar + Stone creates a vibrant dining experience that is not only fresh, delicious, and unique, but true to its local roots. Relish in a dynamic farm-to-table Minneapolis dining and drinking experience today at this urban table restaurant!",FOOD
8064,154962,5% back at Los Cuates - Adams Morgan,Los Cuates - Adams Morgan,"With some of the best margaritas in the area, stop by Los Cuates for lunch or dinner today and feast on something fabulous. Showcasing hand-crafted Mexican cuisine, this friendly and casual eatery has a large menu that's loaded with tempting picks. From seafood to tacos, burritos, and grilled steaks, there's plenty to love at this tasty spot!",FOOD
8065,155205,5% back at Gamarjoba,Gamarjoba,"Discover amazing and authentic Eastern European cuisine at Gamarjoba, formerly known as New Georgian House. This is a polished eatery with a large, heated patio. Go for lunch or dinner and feast on hand-crafted specialties like kebabs, lamb shanks, and the house specialty, smoked hocks. There's much more to try at this popular spot!",FOOD
8066,155142,5% back at El Potro,El Potro,"Discover the hand-crafted Mexican cuisine at El Potro. This is a casual and welcoming spot where they're serving up authentic and delicious south-of-the-border fare. You'll find all your favorites on the menu at this popular spot that's serving lunch and dinner daily. There's lots on the menu here, so plan on going again and again to try it all!",FOOD
8067,154362,5% back at Mahana Fresh,Mahana Fresh,"Discover the amazing flavors at Mahana Fresh, an inviting spot where freshness isn't just a saying, it's a commitment. They believe that healthy food can also be good food, and that you should be able to get what you want, how you want it. Customize your meal at this eatery, where bases, proteins, sauces and more are mix and matchable.",FOOD
8068,155342,5% back at Detroit Wing Spot,Detroit Wing Spot,"With a delish lineup of amazing wings and so much more, Detroit Wing Spot is a fun and tasty place to grab a meal. The wings here are amazing but there's lots more on the menu. Burgers, sliders, just-from-the-water seafood, their famous turkey chops, and even pastas are all made hot and fresh and to-order at this popular eatery.",FOOD
8069,155170,5% back at Rasa - Navy Yard,Rasa - Navy Yard,"Food is the gateway to culture, and at Rasa you can explore the rich and scrumptious cuisine of India. With a variety of build-your-own bowls and signature meals, it's all about layering flavors. Chicken tikka, ginger shrimp, kebabs, and vegetarian picks are loaded in with your choice of base, sauce, veggies, and more at this trendy eatery.",FOOD
8070,155171,5% back at Cajun Skillet,Cajun Skillet,"Cajun Skillet needs to be your go-to for casual and delish Cajun and Creole dishes. Locally owned and operated by two New Orleans natives, you'll find delish po'boys, jambalaya, bread pudding, and more on the menu. Don't forget about their famous basil lemonade to wash it all down. Friendly and casual, this gem is a must-try! ",FOOD
8071,155169,"5% back at Curry on Purdy: Bar, Grill & Banquet","Curry on Purdy: Bar, Grill & Banquet","Discover the culture of India through a culinary journey today at Curry on Purdy. This is a bar, restaurant and banquet hall with superior service, hospitality, and cuisine. Feast on freshly prepared dishes including clay pot tandoori chicken, signature dishes, flavorful curries, korma, and so much more. It's always hand-crafted here!",FOOD
8072,155349,5% back at Bleu Fin Bar and Grill,Bleu Fin Bar and Grill,"People are raving about Bleu Fin Bar and Grill, a friendly spot to enjoy just-from-the-water fish and seafood. Featuring the flavors and ingredients of the Caribbean, there's plenty to love and try at this local pick. Add great service, reasonable prices, and a casual vibe to the mix and you'll see why everyone loves this gem.",FOOD
8073,155117,5% back at The Twisted Crab Seafood & Bar,The Twisted Crab Seafood & Bar,"Check out the Cajun-style seafood today at The Twisted Crab! At this fun and tasty eatery, it's all about feasting on lobster, crab, mussels, and more, just how you like it. Pick your seasoning and add-ins and the friendly crew will make it fresh just for you. There's more on the menu, so get your gloves on and get ready to feast on flavor!",FOOD
8074,155019,5% back at Krak Boba - Riverside,Krak Boba - Riverside,"Krak Boba has cracked open the secret of making powerful elixirs to give you the boost you need every day. Live a healthier life and refuel with the fresh fruit smoothies, fruit teas, and more that are always made fresh and to-order at this modern and lively refreshment outpost. Quick, causal, and delicious, check out Krak Boba today!",FOOD
8075,155773,5% back at Fore Seasons Clubhouse Bar & Grill,Fore Seasons Clubhouse Bar & Grill,"Take the family, meet some friends, or just drop by on your own after a round of golf for a tasty bite to eat or a refreshing drink at Fore Seasons Clubhouse Bar & Grill. With a full-service dining room and bar, you can feast on something fabulous or just unwind with a cold beer or cocktail. The great prices and terrific service add to the charm.",FOOD
8076,155194,5% back at Eddie's Bakery,Eddie's Bakery,"Since 1939, Eddie's Bakery Cafe has been hand-crafting exceptional artisan baked goods and more. Known for their delicious pastries, freshly baked cakes, and desserts, there's lots here to tempt you. There are plenty of savory eats, too, made fresh and fabulous for breakfast, lunch, and early dinners. When quality counts, head to Eddie's! ",FOOD
8077,155280,5% back at Silverlake Ramen Oxnard,Silverlake Ramen Oxnard,"The food, service, and value at Silverlake Ramen is undeniably great, making this the spot to go to when craving bowlfuls of goodness. With plenty of convenient locations, it's easier than ever to get ahold of delicious ramen. Slowly simmered for hours, the broths are rich and savory, and with plenty of variety, you'll keep coming back for more. ",FOOD
8078,157154,5% back at Zoup! Eatery Landstown,Zoup! Eatery Landstown,"With more than 20 years of ladling love, no matter if you call it soup or Zoup, the award-winning soups, salads, and sandwiches at Zoup! are too good to pass up. Each day, there are 12 rotating seasonal varieties to try plus tasty salads, sandwiches, mac and cheese, grain and broth bowls made fresh daily. Zoup! also caters. Soup lovers rejoice!",FOOD
8079,155227,5% back at Kipplee's,Kipplee's,"Kipplee's has been making tasty pizzas and more since 1989. With a casual dining room, friendly service, terrific menu, and easy drive-thru service, this pizza restaurant and bar has what you need for a great time out. Ask about the specials, dig into specialty pizzas, or nosh on a hearty stromboli or sandwich and wash it down with a cold beer.",FOOD
8080,157036,5% back at Beyond Juicery & Eatery - Eastern Market,Beyond Juicery & Eatery - Eastern Market,"With seasonal menus of food and drinks to help you refresh and revitalize, Beyond Juicery & Eatery has something for everyone who cares about their health. No matter which location you visit, you'll find dishes that are better-for-you, made from fresh and wholesome ingredients. Stop by today for a quick and convenient breakfast, lunch, or dinner.",FOOD
8081,155196,5% back at Silverlake Ramen - Midtown,Silverlake Ramen - Midtown,"The food, service, and value at Silverlake Ramen is undeniably great, making this a go-to spot when craving something delicious for lunch or dinner. Each location is serving up ramen made with love. Slowly simmered for hours, the broths are rich and savory, and with plenty of variety, you won't be the only one going back again and again for more. ",FOOD
8082,155415,5% back at Culver's Of Margate,Culver's Of Margate,"From a single family-owned restaurant in small-town rural Wisconsin, to a fast food empire stretching from coast-to-coast, Culver's has earned its reputation for fast, friendly service; delicious, cooked-to-order ButterBurgers®; and fresh frozen custard made from the finest ingredients. Stop by for a cold custard and hot burger today!",FOOD
8083,156994,5% back at C4eats Vegan Restaurant,C4eats Vegan Restaurant,"It's all vegan all delicious at C4eats Vegan Restaurant. With a mission to offer quality seasonal, healthy, and tasty eats, you can check out the variety of plant-based fare at this popular spot at lunch, for dinner, or late-night munching. It's all made fresh and to-order here, so sit back, sip on a juice blend, and enjoy a better-for-you-meal!",FOOD
8084,155379,5% back at Hook & Reel,Hook & Reel,"Craving just-from-the-water fish and seafood? Check out Hook & Reel Cajun Seafood & Bar, a casual and friendly spot where the big and bold flavors of Cajun flavors are infused into every dish. The freshest ingredients are used to make their legendary boils, or check out the raw bar, po'boys, and other delicious eats at this lively spot.",FOOD
8085,157052,5% back at Fresh Kitchen,Fresh Kitchen,"Fresh Kitchen is on a mission to provide dishes with maximum nutrition with an unbelievable amount of flavor and aroma. By partnering with local farms, they're sourcing the freshest and best quality ingredients to make salads, grain bowls, wraps, soups, and more. Open for lunch and dinner, stop by for something fresh and tasty today!",FOOD
8086,155249,5% back at Taqueria La Michoacana,Taqueria La Michoacana,"Taqueria La Michoacana is a casual and friendly eatery that's hand-crafting Mexican dishes, and made from the finest ingredients, each made-to-order dish is fabulous. There's plenty of variety here, including tasty picks for breakfast, lunch, and dinner. You'll just have to go back again and again to this popular spot to try it all!",FOOD
8087,154468,5% back at Royal Indian Cuisine,Royal Indian Cuisine,"Discover the authentic and traditional dishes of North, South, and coastal India at Royal Indian Cuisine. This is a family-friendly spot where plentiful portions of tasty eats are always made fresh and to-order. Check out the menu or go for their lunch buffet and ask about the special of the day. There's flavor in every bite at this eatery! ",FOOD
8088,156970,5% back at Pita Pit,Pita Pit,"Making pitas just the way you like them is what it's all about at Pita Pit. Featuring both build-your-own and specialty dishes, you can create your own masterpiece or try a specialty pita. There are meaty options and vegetarian picks, along with healthy or indulgent choices. For lunch or dinner, get what you want just how you want it at Pita Pit! ",FOOD
8089,157051,5% back at The Idle Hour,The Idle Hour,"Idle Hour is a local bar and grill that's got a casual vibe, friendly staff, and everything you need for a  good time out. Check out the lineup of regular and craft beers, and go hungry because the portions are plentiful. Good burgers, hearty sandwiches, and plenty of munchies are on the menu, and they're open until late every night of the week!",FOOD
8090,156971,5% back at Cafe Marrese,Cafe Marrese,"Locally owned and operated, Cafe Marrese is your one-stop destination for quality food, unique beverages, and a sense of community. Stop by from early in the morning until mid afternoon and enjoy a coffee, freshly made breakfast or lunch fare, or just a quick bite to eat. With a laid-back vibe, it's a great spot for a break in a busy day.",FOOD
8091,154411,5% back at Sitara Indian Cuisine,Sitara Indian Cuisine,"A great ambiance, exceptional food, and excellent service make for a delicious meal at Sitara Austin Indian Cuisine. Each dish here is hand-crafted from the freshest ingredients, including biryanis, curries, dosas, chats, chicken tikka, and more. Ask about the daily specials, dine-in or take something tasty to-go today from this tasty eatery!",FOOD
8092,154410,5% back at Macky's Noodle House,Macky's Noodle House,"Macky's Noodle House offers delicious hand-crafted Chinese cuisine in a family-friendly environment. There's lots on the menu at this local gem, including BBQ pork noodles, short rib soup, their house special chow mein, and so much more. Always made from the finest and freshest ingredients, it's all made-to-order at Macky's!",FOOD
8093,154948,5% back at Field & Main,Field & Main,"Field & Main provides hearth-inspired, locally sourced, farm-to-table cuisine available for lunch, dinner, and to-go. Indoor dining and private outdoor cabana seating are available-- both of which provide a comfortable atmosphere ideal for a relaxing lunch, romantic night out, or private group celebration. Be sure to check out the present menu for exciting and delicious seasonal options.",FOOD
8094,154595,5% back at Battaglia's Market,Battaglia's Market,"They're traveling the world at Battaglia's Market to bring you the most exotic fine foods, so that you can immerse yourself in a foodie's paradise. With everything from groceries and fresh fruits, meats, and produce to a full deli, there's something tempting wherever you look. Catering services are also available from this amazing spot.",FOOD
8095,157043,5% back at Island Fin Poke,Island Fin Poke,"Welcome to Island Fin Poke where fresh, original poke bowls are presented in unique Hawaiian style. From farm-to-fork, only the freshest fish, produce, and ingredients are used to hand-craft each amazing meal. Seasonal flavors and options are also available, so you've always got plenty to tempt you. Check out the fresh flavors made here today!",FOOD
8096,157031,5% back at New England Roast Beef,New England Roast Beef,"Serving some of the best tasting sandwiches in Worcester, head on over to New England Roast Beef for hearty and casual eats. Check out the variety of specialty sandwiches that are piled high with roast beef, cheese, produce, and more, all on your choice of bread. There's lots more on the menu, including soups, pastas, seafood sandwiches, and more.",FOOD
8097,154399,5% back at New York Pizza & Pasta,New York Pizza & Pasta,"Bringing you the authentic pizzas from The Big Apple, New York Pizza & Pasta is a casual and tasty spot to get your fill of all your favorite pizzas and more. Order at the counter, take something to-go, or sit and nosh on the tasty pizzas, hearty sandwiches, soups and salads, or tasty wings which are all on the menu of affordable and delish eats.",FOOD
8098,157192,5% back at TAJ II Lounge,TAJ II Lounge,"Taj II Lounge is the reinvented combination of a restaurant, lounge, and event space. With an opulent decor, the teak woodwork, sandstone shivas, and stunning mahogany copper-topped bar transport guests to the ultimate luxury of Indian fine dining and nightlife. Reservations are recommended at this popular dining and drinking destination.",FOOD
8099,153884,5% back at Urban Taco - Venice,Urban Taco - Venice,"Urban Taco is a high-energy eatery you'll instantly fall in love with. Embrace your inner creativity as you build your own tacos, burritos, bowls, and quesadillas. The casual restaurant even serves margaritas so you can enjoy a refreshing treat after a long day at work. Open Monday through Saturday stop in today and satisfy all your cravings.",FOOD
8100,153840,5% back at Dos Amigos,Dos Amigos,"Called a hidden gem in Old Town, Dos Amigos is where the locals all go when craving a delicious and hand-crafted meal of Mexican cuisine. The menu is varied, the bar is fully stocked with cold cervezas and margaritas, and the service here is always pleasant. With a great vibe, this cheery spot is tops for lunch or dinner any day. ",FOOD
8101,153859,5% back at Haven Rooftop,Haven Rooftop,"Located on top of the Sanctuary Hotel, Haven Rooftop offers guests a chance to indulge in Manhattan's Midtown views while enjoying modern American cuisine, craft cocktails, and cool music. It's the perfect spot to celebrate life in New York City. Get ready to fall in love with Haven Rooftop this season. Business casual attire only please.",FOOD
8102,154438,5% back at Carlile's Barbecue,Carlile's Barbecue,"In Alabama, BBQ is taken very seriously, and few places are as committed to creating scrumptious and authentic BBQ as Carlile's Barbecue. They've been cooking top-quality cuts of meat low and slow since 1945, and you can still enjoy their legendary savory barbecue and delicious desserts at this convenient and friendly location. ",FOOD
8103,154444,5% back at Vibez,Vibez,"Vibez Vapor Smoke Shop has everything you need, including all your favorite top brands. You'll find convenient hours, friendly service, and an unparalleled selection at this smoke shop. And, with plenty of locations, you can drop by, get what you need, and be on your way again in no time. Running low? Check out Vibez and restock today!",FOOD
8104,154377,5% back at Sweet Lucy's Ice Cream & Treats,Sweet Lucy's Ice Cream & Treats,"Sweet Lucy's Ice Cream & Treats is a tasty spot for kids and kids at heart. With a stellar selection of sweet and creamy ice cream flavors, you can stop by anytime to get your favorite. Custom cakes are also a specialty here, and be sure to check out their fresh and fabulous donuts, too. Convenient and friendly, head to Sweet Lucy's today!",FOOD
8105,154467,5% back at Nifty Fifty's - South Philadelphia,Nifty Fifty's - South Philadelphia,"Nifty Fifty's in South Philly is the place to go for fuss-free dining on food that is tasty, affordable, and fresh. Famous for their smothered fries, big and juicy burgers, and Philly cheesesteaks, you won't find any frou-frou food here, just honest-to-goodness comfort food, and don't forget about the legendary milkshakes at this trendy spot!",FOOD
8106,153920,5% back at Johnny's West Side Bagels & Deli,Johnny's West Side Bagels & Deli,"With a huge variety of fresh, casual eats, Johnny's West Side Bagels & Deli is the place to go for a delicious meal. It's open early so you can feast on breakfast classics or stop by during the day for bakery-fresh bagels, gourmet salads, deli sandwiches, toasty panini, and so much more. Order online or stop by for something terrific today!",FOOD
8107,153957,5% back at Ambassador Restaurant & Lounge,Ambassador Restaurant & Lounge,"Ambassador Restaurant & Lounge has been a top restaurant, bar, and nightlife venue for more than 30 years. With a reputation for great food, cold drinks, and plenty of fun, you can go for dinner, stay for drinks, then check out all the late-night action. There's a lively vibe here, so no matter when you go, it's always terrific! ",FOOD
8108,155035,5% back at IHOP,IHOP,"Since 1958, IHOP has been the place where families, friends, co-workers, and everyone in between meets for a delicious meal. Known for wholesome and delicious food at a fair price, there are IHOP restaurants all over the country. Smiles are a part of every meal at this casual, friendly and welcoming eatery that makes breakfast a time to be enjoyed. ",FOOD
8109,153924,5% back at True Blue Mediterranean Express,True Blue Mediterranean Express,"Enjoy exquisite cuisine in a warm, spacious atmosphere at True Blue Mediterranean Express. Start off with tasty appetizers like hummus and falafel chips before savoring delectable dishes like buffalo chicken gyros, Greek salad, and eggplant wraps. Grab your friends and family and stop in today for a meal you won't soon forget. ",FOOD
8110,153925,5% back at Crave Restaurant,Crave Restaurant,"Crave Restaurant is a lively and upbeat eatery in the eclectic area of Little Five Points. Featuring a diverse selection of regional favorites, you'll find poplar picks from hometown cities across the country. From the Whaddupdoe Detroit Coney Island to the Big Easy New England Mac and Cheese, there's plenty to try at this popular spot.",FOOD
8111,155073,5% back at IHOP,IHOP,"Since 1958, IHOP has been the place where families, friends, co-workers, and everyone in between meets for a delicious meal. Known for wholesome and delicious food at a fair price, there are IHOP restaurants all over the country. Smiles are a part of every meal at this casual, friendly and welcoming eatery that makes breakfast a time to be enjoyed. ",FOOD
8112,153938,5% back at Gelato-Go Lauderdale-by-the-Sea,Gelato-Go Lauderdale-by-the-Sea,"The secret to the deliciousness at Gelato-Go is the never-ending search for the very best ingredients which are used in each recipe. Imported from Italy or picked just from the orchard, every bite and spoonful is delicious. With a variety of artisanal gelatos, savory pastries, sandwiches, and paninis, everything is terrific at this trendy cafe.",FOOD
8113,155295,5% back at PlanIt Eats,PlanIt Eats,"When you're ready to take control of your diet, Planit Eats is there to help. This is a take-out retail location where you'll find prepared and packed scratch-cooked healthy meals that just need heating up at home or the office. No stress over shopping, cooking or cleaning up the mess--the friendly crew here takes care of it all!",FOOD
8114,155348,5% back at 12 West Brewing Co,12 West Brewing Co,"12 West Brewing Co. is a taproom where you can discover a craft beer experience. Grab a pint, a flight, or a crowler to-go. You can also shop for your favorite brews here, or just hangout with friends and family in the lively ambiance. Located on the grounds of Agritopia inside Barnone, this must-try spot is always a great pick.",FOOD
8115,155153,5% back at The Pizza Stop,The Pizza Stop,"The Pizza Stop is a casual eatery that's been delighting diners for more than 20 years. This iconic pizzeria and restaurant has a terrific menu of hand-crafted eats, including some of the best pizzas around. Try a signature pizza or feast on an Italian classic like chicken Parmigiana, shrimp scampi, or fettuccini Alfredo. It's all tasty here!	",FOOD
8116,154011,5% back at Prodigy Burger Bar - West Carmel,Prodigy Burger Bar - West Carmel,"Prodigy Burger & Bar has been dishing up great eats since 2017. Now with several convenient locations, you can feast on Wagyu burgers, hand-crafted sandwiches, plenty of small plate-style appetizers, and more. Plus, there are 20 taps, boozy milkshakes, and a stellar selection of bourbons at this trendy, vibrant, and friendly spot. ",FOOD
8117,153959,5% back at El Tarasco,El Tarasco,"For more than 50 years, El Tarasco has been dishing up amazing and crave-worthy Mexican cuisine. And now with a new location in Hermosa Beach, you can feast on something delicious and hand-crafted at this family-owned and operated eatery. There are plenty of affordable eats on the menu, so go for breakfast, lunch, or dinner and try it all!",FOOD
8118,155004,5% back at Nola Jane Restaurant and Bar,Nola Jane Restaurant and Bar,"When you're in the mood for authentic and oh-so good Southern fare, check out Nola Jane Restaurant & Bar. The classic Cajun-Creole atmosphere set in historic downtown Denver makes this a great place to enjoy hand-crafted iconic fare and inspired cocktails that capture everything you love about New Orleans. Enjoy the best of N'awlins at Nola Jane!",Food
8119,155200,5% back at Eden A Show Bar,Eden A Show Bar,"Eden A Show Bar is a LGBTQ bar and restaurant with a lively vibe, fun crowd, and some of the best entertainment in SW Florida. House queen Ginger Snapps ensures only the best for every guest, and the top-quality entertainment is always amazing. Stop by for a meal, drinks, and more, and this popular spot is open late so the fun never needs to end!",FOOD
8120,155148,5% back at Nella Pizza e Pasta,Nella Pizza e Pasta,"Nella Pizza e Pasta is an authentic Italian restaurant featuring authentic Neapolitan pizza and scrumptious pastas. Led by Nella Grassano, a classically trained pizziaola, and her restaurateur husband, this is a fabulous place to enjoy a hand-crafted meal. Casual, hospitable, and with a great menu, stop by for brunch, lunch, or dinner.",Food
8121,155180,5% back at Piu Bella Pizza,Piu Bella Pizza,"Piu Bella Pizza is a brick-oven pizzeria and Italian restaurant with a charming vibe, friendly service, and extensive menu. Famous for their bread bowl seafood and bread bowl salads, there's plenty of creative and traditional eats to try here. There are tasty pizzas here, too, and with so much variety, you can go back again and again to try it all!",FOOD
8122,155131,5% back at Guitars & Growlers - Richardson,Guitars & Growlers - Richardson,"Half tap house and restaurant and half guitar shop, there's no place quite like Guitars & Growlers. Check out the selection of hand-picked guitars for sale, then stop by for a delicious meal and a cold beer. With dozens of different brews on tap, you can sip on your favorite or take a growler to go. There are lots of events and specials as well.",FOOD
8123,155284,5% back at El Patron Tacos & More,El Patron Tacos & More,"Check out the great specials and hand-crafted Mexican eats today at El Patron Tacos & More. This is a casual spot where everyone is welcome. With a big menu that's loaded with tasty picks like tacos, fajitas, carne guisada, and enchiladas, you can go again and again to try it all! Breakfast choices are also available at this popular spot.",FOOD
