id,external_id,title,merchant,description,category
3079,134487,5% back at Portofino Italian Ristorante,Portofino Italian Ristorante,"For the residents of St. Petersburg, a trip to Portofino Italian Ristorante is an opportunity to indulge in one of the town's tastiest (and most affordable) Italian meals. At Portofino, ""A Masterpiece in Italian Cuisine"" is presented in the form of traditional dishes and stone-hearth pizzas. Whether it's your lunch hour or dinnertime, you'll find the perfect meal here, including lasagna al forno, veal Bolognese, chicken cacciatore, gnocchi, baked ravioli, and others. Afternoons are a great time to try the subs, whether you like the cold Italian combo or the warm sausage parmigiana or steak with cheese. Pizzas come piping hot from the stone oven in several variations, including a traditional hand-stretched New York style and delicious Sicilian pan. Make it here before 3 p.m., and you can even get some of that fabulous thin Neapolitan pizza by the slice. A glass of house wine or imported beer pairs nicely with any of the dishes. You can also take your favorite menu items with you. Just give Portofino a call and ask about their quick pickup.",FOOD
3080,131382,5% back at MOD Pizza,MOD Pizza," With simple food for complex times, MOD Pizza is all about making what you want, how you want it. This award-winning eatery is conveniently located in the Howe About Arden shopping center and known for artisan-style pizzas and salads which are made to your specifications. This means that if you've a hankering for something simple or wildly different, you can get it just how you like it. And the best part? No matter how you top your hand-crafted pizza, the price is always the same. Build your own pizza creation from choices like sausage, meatballs, artichokes, mushrooms, feta and fresh herbs, or, opt for a classic like the Tristan with mushrooms, roasted red peppers, Asiago and a pesto drizzle finish. Their salads are also on-point, and with a pizza AND salad combo, you can get the best of both worlds all in one meal. So here's how it works -- head over to MOD walk down the line telling the pizza artists what you'd like on your pie. Then, in less than five minutes, pizza perfection will be ready for you to devour. The 800-degree display oven cooks each pizza up hot and delicious every time. Order a milkshake, house-made iced tea or a lemonade to go with your meal, and you'll be ready to dine MOD-style. ",FOOD
3081,132227,5% back at Hopvine Pub,Hopvine Pub,"Located in Capitol Hill, Hopvine Pub is the ultimate neighborhood joint, offering classic pub fare, cold beer, and a calendar of special events. Open daily for lunch and dinner, Hopvine Pub's menu features shareable appetizers like the hummus plate and black bean nachos, fresh salads, hot and cold sandwiches like the tuna melt and turkey with mango chutney, and pizzas that come as simple (Hopvine Basic) or as complex (Besty's, with pepperoni, sausage, salami, olives, and caramelized mushrooms) as you desire. Their bar offers a dozen rotating beer taps from local microbreweries, as well as a selection of bottled beers and wine, and happy hour specials are available from 4-7 p.m. Every Wednesday is open mic night, trivia is held the second and fourth Tuesdays of the month, and a songwriter showcase happens on the first Sunday of the month; additional events like Bingo and brewery introductions are often scheduled, so be sure to follow Hopvine Pub on social media to keep up to date on the latest happenings. A great place to kick back and relax indoors or out, Hopvine Pub invites you to come see what they're all about.",FOOD
3082,132051,5% back at Beach Theater,Beach Theater,"Great movies and great food make the Fort Myers Beach Theater the place to go when looking for an all-in-one afternoon or evening out. There are few things better than sitting in front of a movie in a comfortable chair while nibbling on tasty eats and sipping on great drinks, and that's exactly what you'll find at this unique entertainment venue. Nachos supreme, fresh fruit with brie cheese, salads, wraps, tacos, sandwiches, pizzas, and concession favorites like freshly popped popcorn and candy are all available for your nibbling pleasure. If, however,  you're hungry for a hearty meal, check out full meals like chicken Parmigiana with a salad and garlic bread, or the blackened Norwegian salmon. Add a dessert like the turtle sundae and a frosty brew or glass of wine, and you'll be all set to enjoy dinner AND a movie without leaving your chair! ",FOOD
3083,134470,5% back at Fired Pie,Fired Pie,"If you love pizza, then Fired Pie needs to be on your radar. Their motto is, ""You inspire, we fire"" and they offer fast, casual rich in flavor customizable pizzas and salads. Always made from scratch from the best quality ingredients, this is customized dining at its best. And now with more locations than ever before, you can get a tasty meal in minutes. Build your own pizza creation from the dough up. Each 11-inch pie can be topped with a variety of sauces, cheeses, meats and veggies. Or, pick from signature pies like the pesto chicken with fresh mozzarella, chicken, tomato and red onion, or the meaty Italian that's loaded with pepperoni, salami, capicola and sausage. The salads are also customizable, and like the pizzas, there are tasty signature greens to try. Quick, convenient and oh-so tasty, the pizzas, salads and brews at Fired Pie are always tops!",FOOD
3084,135037,5% back at Joy Luck,Joy Luck,"Wholesome, belly-warming Asian comfort food served in a friendly and cozy atmosphere is what it is all about at The Joy Luck. This is a modern, urban and homey space that doesn't rely on pretense. Instead, dishes are crafted from simple and honest ingredients, and always from scratch. This means that no matter if you're the for lunch or dinner, you're going to be treated well and will undoubtedly enjoy a delicious meal. Lunch specials are available weekdays, or go for dinner and feast on Asian-inspired dishes like pork soup dumplings, five-flavor chicken, General Tso's shrimp, pork in garlic sauce, cashew beef, and more. There are also plenty of vegetarian dishes to sample. Want more variety? Check out big plates like Beijing roast duck, braised pork belly stew over rice, and honey walnut shrimp. There's also a full-service bar at Joy Luck, so sip on a specialty cocktail or a glass of wine. Also be sure to ask about specials like: Tuesday's 1/2 price bottles of wine from 5 p.m. until close, and Wednesday's 1/2 price cans of beer. Please note: The kitchen at Joy Luck closes 1/2 hour prior to the restaurant.",FOOD
3085,135135,5% back at Kung Pao Bowl,Kung Pao Bowl,"For more than 30 years, diners have been loving the fresh and delicious authentic Chinese cuisine at Kung Pao Bowl. Known for classic dishes with a  healthy twist, it is also a family-friendly place with a spacious and pleasant dining room. Feast on full or half-orders of popular dishes like broccoli with beef, cashew chicken, chow mein, and specialty dishes like pepper salted shrimp. There's more on the menu to try, including their famous Kung Pao Bowls. With your choice of meat that's stir-fried with red chili peppers, scallions and peanuts, this is a hearty and flavorful meal. There are also lunch specials offered here, so go Monday through Saturday for a meal that includes your choice of entrée plus soup and appetizer of the day and rice. No matter if you're craving lunch or dinner, the service is always friendly and the prices are reasonable. And, if you don't have time to dine-in, call ahead for take-out or delivery.",FOOD
3086,134468,5% back at Fired Pie,Fired Pie,"If you love pizza, then Fired Pie needs to be on your radar. Their motto is, ""You inspire, we fire"" and they offer fast, casual rich in flavor customizable pizzas and salads. Always made from scratch from the best quality ingredients, this is customized dining at its best. And now with more locations than ever before, you can get a tasty meal in minutes. Build your own pizza creation from the dough up. Each 11-inch pie can be topped with a variety of sauces, cheeses, meats and veggies. Or, pick from signature pies like the pesto chicken with fresh mozzarella, chicken, tomato and red onion, or the meaty Italian that's loaded with pepperoni, salami, capicola and sausage. The salads are also customizable, and like the pizzas, there are tasty signature greens to try. Quick, convenient and oh-so tasty, the pizzas, salads and brews at Fired Pie are always tops!",FOOD
3087,134497,5% back at El Guanaco,El Guanaco,"El Guanaco Taqueria Y Antojitos is a Mexican and Salvadorian owned taco shop where authentic south-of-the-border flavors are in every hand-crafted meal. Personal service, great prices, and always high-quality dishes make this a popular place to dine. Go for breakfast, lunch or dinner and feast on tasty fish tacos (made with just-from-the-water fish), camarones al ajillo, the chipotle chicken burrito, sizzling fajitas, and much more. If you're looking for something a bit different, check out the grilled Salvadorian steak or the bistec al pastor. Now with two convenient locations, when you're craving flavor, head to El Guanaco!",FOOD
3088,134756,5% back at Buya Ramen,Buya Ramen,"Ramen, izakaya and whiskey are the trifecta behind Buya, a casual and urban eatery where big, bold Asian flavors are made from quality ingredients. This is a high-spirted restaurant where you can experience true socializing while eating hearty portions of the food of the gods. With a vibe that encourages meeting new people or just taking a break in a hectic day, every meal at Buya is delightful. Ramen is the star of the show at this eatery. Each bowl is brimming with flavor and tender noodles. The crispy duck ramen is wonderfully different, and the seafood ramen is loaded with shrimp, scallops, and crab. There's more to try, but if you're with a group, dine izakaya-style with small plates. Baby bock choy, pork belly buns, pork gyoza and more are tasty and totally shareable. There are lunch specials, too, but no matter when you go, check out the selection of whisky. Whisky has been distilled since the late 1800s in Japan and with varieties that are often hard to get, you can try it straight up or in a cocktail. The talented mixologists are busy crafting signature cocktails for your sipping pleasure. Delectable food and luscious libations make Buya a must-try Japanese eatery!",FOOD
3089,137916,5% back at Three Dollar Cafe - Peachtree Corners,Three Dollar Cafe - Peachtree Corners,"Three Dollar Cafe is a much-loved casual dining and drinking destination. Known for amazing food, frosty drinks, friendly service and some of the best sporting action around, this come-as-you-are eatery is loaded with 30 big screen TVs, features a huge outdoor dining space, and has the awards and kudos to back it up. Named one of ""The 25 Best in America"" by Sports Illustrated (February 2005), and named one of the ""10 Great Spots to Wing It"" by USA Today (December 2011), this spot is a must-try! Since 1983, this has been THE spot to go for casual meals and drinks out. Check out the bar with 40 brews on draft, or head over with the family for a meal. The menu is creative and is known for home-made food that's way better than typical bar food. Nosh on famous dishes like their steak & cheese with thinly sliced ribeye that's loaded with onions, the fish tacos, and the popular Buffalo blue chicken sandwich. Perfect for pre- or post-game drinking and dining, you can hang out on the patio and enjoy your company until late. But wait, there's more! Check trivia on Tuesdays, the half-price appetizers available daily between 3-6 p.m., and ask about the 3 Dollar Beer of the Month. Conveniently located near the shops at The Forum, and with other locations at Midtown, McDonough and Chamblee, there's a Three Dollar Cafe open and waiting for you! Please note: This location is open until 1 a.m. on Fridays and Saturdays.",FOOD
3090,138553,5% back at Yolk,Yolk,"Yolk's credits say it all.  This awesome eatery was voted ""#1 Breakfast in Chicago 2008"" by the city's FOX NEWS audience.  Yolk was also voted ""Best Breakfast 2008"" by users of CITYSEARCH.COM.  This eatery has earned kudos from ZAGAT as well, in addition to being featured on CHECK PLEASE!, CLTV, and both CHANNEL 5 and CHANNEL 7.  What exactly is all the shouting about?  Only the most incredible all-day breakfast menu on the planet!  We're talking wholly unique options you just won't find anywhere else, plus specialty juices and Yolk's own private-label premium coffee.  How would you like to wake up to Eggs Benedict (Voted the best in CHI!) given an Irish twist with grilled corned beef hash, sautéed tomatoes, and homemade hollandaise?  Or what about a Steak Skillet with beef tenderloin, unless the Blue Bayou Fritatta baked with bleu cheese, bacon, fresh spinach and tomatoes sounds more enticing?  Signature Oatmeals and Omelettes, Pumpkin Pancakes with cranberries and apples, Orange Bread French Toast, Pecan Waffles, Peach Cobbler Crepes ... that's only a very short list of what awaits when you breakfast here.  And if you're hankering for a more traditional lunch, dive into the Honey Almond Chicken Salad, Smoked Turkey Reuben, or Dublin Pot Roast Sandwich on grilled sourdough.  From the bakery, be sure to grab some Pecan Rolls or Muffins to take back to the office.  And if you're planning a working breakfast or lunch, call the pros at Yolk.  Your staff will thank you for it.",FOOD
3091,137709,5% back at Nucci's Italian Seafood,Nucci's Italian Seafood,"Celebrating the classic combination of steaks and seafood is Nucci's. This is an Italian restaurant where quality, flavor and service are all essential components to ensuring that every meal you have there is terrific. Go for lunch or dinner at this cozy eatery and enjoy hand-crafted dishes like Sicilian calamari or the chilled shrimp cocktail--either of which is  tasty start to any meal. Then, get your knife and fork ready for entrees like chicken saltimbocca, veal Marsala, and just-from-the-water seafood like grilled scallops, cioppino, and on Fridays, their fish fry. Nucci's also offers a gluten-free and kids menu, making this a favorite with the whole family. If meals from the coast of Italy beckon and a vacation is out of the question, treat yourself and someone special to a meal at Nucci's!",FOOD
3092,138555,5% back at Operacaffe,Operacaffe,"Enjoy Italian cuisine the Italian way at Operacaffe, where hand-crafted and authentic Tuscan fare is made from the finest ingredients. The award-winning food at this eatery in the Gaslamp District is rustic and simple, but with layers of soul-satisfying flavors. This is a cozy, charming and intimate eatery where the service, food and ambiance has made it a popular place to dine. Go for lunch or dinner and sup on antipasti like the bruschetta Toscano which is topped with vine-ripe tomatoes, basil and garlic, or the crisp and golden-brown arancini. Pizzas, salads, pastas like farfalle campagnola with chicken and sun-dried tomatoes in a light cream sauce or penne Portofino with jumbo freshwater shrimp are dished up alongside creations like pollo limone or a juicy, grilled-to-perfection steak. Dessert is a must at this eatery, so be sure to save room. Happy Hour is from 2-5 p.m. with drink and food specials, and ask about their Wine & Dine for 2 menu with a multi-course meal for one great price. With sought-after fare that was first made famous in Florence, now you can dine on the authentic Italian cuisine at Operacaffe.",FOOD
3093,134953,5% back at Aashirwad Indian Cuisine & Bar & Grill,Aashirwad Indian Cuisine & Bar & Grill,"Located in the heart of Orlando, near International Drive and Universal Studios, Aashirwad Indian Cuisine offers a sophisticated, yet approachable dining experience with both indoor and outdoor seating. Specializing in Northern Indian cuisine, Aashirwad's dishes incorporate unique and surprising blends of aromatic spices that create distinctive flavors you won't find anywhere else. The menu features Indian favorites like chicken tikka, tandoori salmon, lamb biryani, chicken vindaloo, ajwani shrimp, vegetable handi lazeez, freshly-made naan, and appetizers like samosas and palak chat. Enjoy your dish on the restaurant's mezzanine level; it features an elegantly-lit cocktail bar with booths and sofas perfect for enjoying a relaxing drink or two. There's also an extensive wine list, specialty cocktails, local brews, and Indian beers available. Have Aashirwad host your even on-site or cater it off-site at your chose venue. Either way, you're guaranteed a meal that will dazzle your guests. ",FOOD
3094,134407,5% back at Chelino's,Chelino's,"Marcelino ""Chelino"" Garcia arrived in Oklahoma City directly from Aquas Calientes, Mexico, in 1979, and hasn't looked back. Today, with a restaurant empire that encompasses a bakery, tortilla factory and more, you can count on getting authentic, delicious and superior Mexican cuisine at any Chelino's Mexican Restaurant. It's always a fiesta at Chelinos, where bright, cheery interiors and friendly service makes this lunch and dinner hot-spot a delicious choice. Stop by for lunch and enjoy a quick meal, or go with friends, family or someone special for dinner. There's plenty on the menu, including house specialties like camaron al mojo de ajo, ranchero steak, and of course, Chelino's famous fajitas. There's plenty more on the affordable menu, and if you're having trouble deciding, there are plenty of combination plates. Friendly, and oh-so tasty, add some flavor to your day and dine at Chelino's!",FOOD
3095,138110,5% back at Imagirifik,Imagirifik,"At Imagirifik, they invite you to take a break from the everyday and step into a world of colorful fun and delicious treats. More than just an ice cream shop, this is a place where kids can assemble (and eat!) their own sweet masterpieces. Here, families can play and laugh together -- and imagination is always on the menu. With 20+ flavors of ice cream in tons of fun hues, all sourced from Liks, a Colorado-based creamery. Add toppings galore that range from sprinkles to Skittles, then put it all in your favorite cone and enjoy! Whether you're here for a birthday party, a Saturday afternoon adventure, or an after-school treat, Imagirifik can't wait to welcome your family for a wonderful time.",FOOD
3096,134243,5% back at Carbone's Pizza & Sports Bar,Carbone's Pizza & Sports Bar,"It's been more than a century since Alfonso and Antoinette (Nana) Carbone stepped foot in America, and while much has changed since their first days in this nation, the amazing food, fun and drinks at Carbone's Pizza & Sports Bar remains the best it's ever been. This is a family friendly place that blends the best of pizzas and other casual Italian eats with sports and drinks. And, with what many consider to be the best pizzas in town, you can't go wrong by making this your new go-to when dining out. Specialty pies like the cheeseburger (with ground beef, pickles and bacon bits) and the breakfast pizza with scrambled eggs, cheddar, bacon and sausage are unique takes on pizzas, but you can also build your favorite from the crust up. Or, feast on a hearty sandwich, hoagie, burger, or pastas like the shrimp scampi or white lasagna with roasted chicken, spinach, artichokes and more. There's also a terrific patio here for when the weather is nice, or just hang out and catch all the best sports action on the TVs. With the best combination of sports bar and family dining, you can count on Carbone's for a great time out!",FOOD
3097,129181,5% back at Cucina Pizza By Design,Cucina Pizza By Design,"Good food starts with good ingredients, and at Cucina Pizza by Design, it all begins with the best quality farm-fresh ingredients. Here, it's all about pizza. Go for a personal size pie, or pick one to share. And, every pizza is made just the way you want it. Start with the crust--choose from gluten-free, classic flour, and multigrain options. Each is made right in front of you, and with toppings which include all-natural cheeses, locally sourced produce, and top of the line meats, you can have what you want, the way you want it. Feta, goat cheese, smoked provolone and gorgonzola are among the cheese options, and salami, shrimp, prosciutto, banana peppers, roasted garlic, and basil pesto (just to name a few of the toppings) allow you to customize each and every pizza. Then, your pie is cooked up in a roaring hot 800-degree oven, and served bubbly, crispy and delicious. There's more than just pizza offered up here, and as delicious as it may be, sometimes you're just in the mood for a salad (you can design your own), hearty sandwich, or a low carb favorite like oven roasted meatballs or the roasted chicken wings. Dine inside in the charming and rustic dining room, or snag one of the outdoor tables and enjoy the weather. Build it, fire it, love it--all at Cucina!",FOOD
3098,138542,5% back at Santino's Italian Restaurant,Santino's Italian Restaurant,"In a city known for its culinary diversity, Scuzzi's Italian Grill stands out from the rest. This is an upscale but still welcoming restaurant that showcases the finest hand-crafted Italian cuisine. Known for exceptional grilled dishes, there's plenty on the menu at this classy but unpretentious eatery. Open for lunch and dinner, you can start with favorites like the fried calamari or bruschetta with garden-fresh tomatoes. Pastas like linguini with clams, fettuccini Alfredo and penne Scuzzi's with smoked chicken and sun-dried tomatoes are always popular choices. For something meatier, try the chicken saltimbocca, a grilled steak, or veal piccata. Just-from-the-water seafood dishes are also a highlight, and there are often specials to add to the variety. Perfect for lunch or dinner, this eatery is a hit with co-workers, friends, family dining or a quiet meal with someone special. Scuzzi's also caters, and  this is a great choice if you need private party space. Delicious, hand-crafted Italian fare is waiting for you today at Scuzzi's! ",FOOD
3099,138260,5% back at Paul's Fifth Avenue,Paul's Fifth Avenue,"Paul's Fifth Avenue Restaurant has been a Grandview tradition for more than 50 years. This is the homey, casual and welcoming spot to go to when craving a delicious meal of home-cooked favorites. The menu here is diverse, and the goodness starts early in the morning with their popular breakfast dishes; from 6 a.m. (and 8 a.m. on Saturdays), you can enjoy one of the best breakfasts in town. Buttermilk pancakes, French toast made from hand-dipped Italian bread, Paul's corned beef hash, omelets and more are made hot and fresh, just for you. For lunch and dinner, choices like the Reuben sandwich, juicy burgers, Mama Panzera's lasagna, chicken Parm and more are all tasty options. If you're out for a weekend brunch, add one of their grownup milkshakes to your meal or a pitcher of bloody Marys. There's a terrific selection of beer and wine, and with Paul's legendary food and service, you can count on this iconic eatery for a great meal out!",FOOD
3100,134336,5% back at Dubrovnik Restaurant,Dubrovnik Restaurant,"Dubrovnik Restaurant serves authentic and oh-so tasty Croatian cuisine. This is a warm, inviting and friendly place to dine that's called a one-of-a-kind restaurant. Created to recapture the memories of living by the sea in Croatia, here you can enjoy just-caught seafood, hearty roasted meats, and other succulent dishes. Step into another world at this eatery which channels a rustic vibe, and go for lunch or dinner and feast on hand-crafted fare that is never hurried and always perfectly presented. Call the day before to order something special like the spit roasted baby lamb or the ""under the bell"" fish, or peruse the menu and choose from delicious fare like grilled salmon, roasted chicken, grilled steaks, and more. There's also a lunch menu here, with a prix fixe option for a three-courses feast, along with Happy Hour specials at the bar Monday through Thursday from 3-6 p.m. Keep an eye on their Facebook page or website for a look at upcoming events, or just stop by for a meal that'll surely please. Please note: Dubrovnik also boasts a lovely outdoor dining area and private party spaces that are ideal for events of all kinds.",FOOD
3101,137812,5% back at The Edmon,The Edmon,"For a taste of old Hollywood glamour, you can't go wrong with a meal at The Edmon. Located in the Hollywood Historic Hotel near the Paramount Film Studios --  this spot was once home to stars of the silent film era. The Edmon fully embraces their past and the 1920s Art Deco aesthetic of the classic building to offer a dining experience that's filled with old world charm, innovative dishes, and a dedicated cocktail hour. Open exclusively for dinner service, their menu puts a new spin on American fare with options that include burnt eggplant dip with fried chickpeas, Caesar salad with avocado and toasted pumpkin seeds, housemade lamb sausage with semolina cavatelli, suckling pig with pumpkin seed puree, and duck confit two ways. Their full-service bar features beer, an impressive wine list, and craft cocktails inspired by old Hollywood like the Scotch Fashioned (scotch, rhum clement, coconut, bitters) and the Diving Comedy (tequila, raspberry-infused campari, housemade lime cordial). Reservations are recommended, so book your table at The Edmon for a trip back in time.",FOOD
3102,138938,5% back at Bobby Q's Cue & Co.,Bobby Q's Cue & Co.,"The rollicking, casual Bobby Q's Que & Co. is a gathering place for both families and friends, situated in the heart of downtown Norwalk, where it brings a distinctive smoked flavor to Waypointe District. Diners of every age will enjoy the rustic barn decor and menu brimming with award-winning, pit-smoked BBQ capable of taming the most voracious of appetites. Begin your meal with a golden, crispy onion tower, wood-smoked wings, or jalapeno corn fritters perfect for sharing (or keeping to yourself). You'll also find baked flatbreads and comforting bowls of chili perfect for chilly days. Main entree options include sandwiches, platters, and all the sides you crave. Whether you get a pulled pork sandwich with Carolina mustard, a signature burger with special sauce, or a plate of marinated baby back ribs that have been slow-cooked and grilled, Bobby Q's never disappoints. To top it off, there's a celebrated collection of house specialty drinks, colossal bourbon selection, and craft drafts to complement any dish.",FOOD
3103,138113,5% back at PJ's Original Family Restaurant,PJ's Original Family Restaurant,"A one-stop shop for all of your dining needs, PJ's Original Family Restaurant offers breakfast, lunch, dinner, and bar service. The quintessential neighborhood eatery, PJ's is a family-friendly spot that provides a laid-back, no-frills atmosphere where everyone can relax and enjoy each other's company over a hearty homestyle meal. Their menu features a bit of everything -- including burgers, salads, wings, sandwiches, subs, and classic entrees like pork chops and fish and chips. Don't forget to try the pizza (they're famous for it!). Using homemade dough and sauce, along with only the freshest ingredients, specialty pizza options include taco, BLT, spicy Cajun chicken, meat lover's, and a house special (garlic butter sauce, mozzarella, chicken.  You can also create your own pie with their selection of toppings. Early risers will revel in their breakfast menu, which includes a selection of omelets, skillets, pancakes, breakfast sandwiches, and hearty entrees like steak and eggs or biscuits and gravy. And, make sure you drop by after work to enjoy something from the bar. With its good, simple food and friendly service, PJ's Original Family Restaurant is sure to become a frequent stop for your whole crew.",FOOD
3104,131370,"5% back at Hwy 55 Burgers, Shakes & Fries","Hwy 55 Burgers, Shakes & Fries","When you want the most outrageously delicious all-American eats, hop on over to Hwy 55 Burgers, Shakes & Fries! What started out in 1991 as a single fast-casual restaurant is now known as one of the best places to get a classic American meal of burgers, shakes and fries. Hwy 55 features a retro diner look complete with vinyl booths, checkered floors and plenty of chrome accents. As cute as it is, though, the food is what draws people back time after time. It all starts with the burgers, which are always fresh and never frozen. Go for a single, double or triple to satisfy your hunger. If you have a king-sized appetite, take the Big ""A"" Challenge and chow down (or try to) on 55-ounces of meat, four toppings, a side of fries and a 24-ounce drink. Manage to eat it all in 30 minutes and you'll join the select few who've conquered this challenge. For those with more normal appetites, other dishes include the shrimp burger, chicken sandwich, wing basket, hamburger steak plate and more. Add a shake or a frozen custard and a side of fries or onion rings, and you'll be all set to enjoy a scrumptious meal. In addition to serving up tasty treats, Hwy 55 is also a proud supporter of several children's charities through the Andy's Charitable Foundation and their Annual Golf Classic. So when hunger strikes, head over to Hwy 55 and cure your craving for a classic and all-American meal in the friendliest and most fun eatery around!",FOOD
3105,131965,5% back at Denny's 8788,Denny's 8788," As a name synonymous with family dining since 1953, you can rely on Denny's to deliver good food, and plenty of it, at prices that spell ""value"" with a capital V. But if you haven't visited Denny's lately, you may not be aware of all the new things being cooked up to stay in step with America's changing tastes. For example, one of the restaurant's biggest draws has always been its around-the-clock breakfasts. Well now, in addition to the platters of pancakes, waffles, eggs, omelettes and meats, diners have heart-healthy options made with egg whites and chicken sausage patties. In fact, Denny's has a whole roster of Fit-Fare&trade; selections for health-conscious patrons, and each item is yummier than the next. There's a specially-priced menu for the 55-and-older crowd too, in addition to Denny's money-saving kids menu. Happily, however, Denny's remains committed to satisfying hearty appetites with great-tasting sandwiches, salads, entrees and desserts that fit the bill, and do it with change to spare.",FOOD
3106,129841,5% back at Gino's of Northport,Gino's of Northport," Gino's is known for REAL Italian food, and at this Northport location, you'll feel right at home while savoring a fabulous meal. The dining room here is relaxed and casual, making it a great choice for everything from family dinners and date night to special occasion dining. The service is warm and hospitable, and will make you feel like family. The menu is inspired by everyday family Italian cooking. Dishes like baked clams, eggplant Parmigiana, calzones, pastas like fettuccini Alfredo, pizzas, and huge heroes are always made from the finest and freshest ingredients. There's more on the diverse menu, and with hearty entrees like chicken Francese, veal picatta and shrimp monachina, you can go back again and again to discover all your favorites. There's a great wine list at Gino's, and they also cater if you need to feed a crowd. Gino's is a popular place to dine, so go early and linger over a hand-crafted meal that will remind you what great Italian cuisine is really like! ",FOOD
3107,139388,5% back at The Maverick,The Maverick,"The Maverick, a Texas brasserie, awakens and rewards all of its guests' senses with friendly hospitality, delicious food, and curated drinks. This is both an everyday neighborhood hangout, and a food-lover's destination for special occasion dining. Linger long over hand-crafted small and large plates of exceptional food. The menu features Texas ingredients whenever possible, and most of the meals are cooked over a live wood fire. Imparting unique flavors to each dish, you can enjoy seasonal fare and menu regulars. Start with shared plates of steelhead trout sashimi, artisanal cheeses, or gougeres, then dig in to house-made pastas, wood-grilled Texas quail with citrus and fennel, or a flat iron steak. From the rotisserie, crispy duck, and herbed chicken are must-try dishes, or try a freshly sauteed peppered beef tenderloin. The beverage program is also outstanding. For even more variety, ask about the daily specials. The beverage program showcases hand-curated wines by the in-house sommelier, or sip on a craft cocktail. Dine out on the spacious patio, or enjoy the lively vibe inside this spacious eatery, and for private event space, call ahead for details. Make  your own rules at The Maverick in Southtown today!",FOOD
3108,139197,5% back at India's Kitchen III,India's Kitchen III,"India's Kitchen III offers authentic Indian cuisine, an excellent wine list, exotic beers and a welcoming ambiance. Perfect for family dinners, lunch with co-workers, or dinner with someone special, this is a friendly and welcoming spot. Big, bold flavors and fresh ingredients are the hallmarks of this restaurant in Foxfield. Check out the lunch buffet that's offered daily from 11 a.m. until 2:30 p.m., or order from the diverse menu. Paneer pakora, chaats, momos, curries, chicken masala, shrimp bhuna, jalfrezis, saags and much more are on the menu. Gluten-free dishes are clearly identified, and there's a plethora of vegetarian fare, making this a great spot for everyone. Hang out at the bar and enjoy a cocktail before your meal, or take the gang and cheer on your favorite team. Wonderful service, great food and reasonable prices have made this Indian eatery an area favorite!",FOOD
3109,131810,5% back at Clifton's Jamaican Restaurant,Clifton's Jamaican Restaurant,"Fairburn's finest Jamaican fare is always close at hand thanks to Clifton's. Drawing on all the charms and vibrant colors of the many Caribbean Basin island nations that influence it, Clifton has a homey atmosphere with a bit of a sports-bar attitude. A handful of flat screens lets you keep an eye on the game while the pool table helps you start a little friendly competition of your own. The vibe is cool and crowds keep the scene lively with regulars feasting noon and night on the likes of jerk chicken wraps, wings slathered in various sauces, and even a spicy burger or two. There are numerous sides, salads, and sandwiches to indulge in as well, plus great lunch specials destined to put a smile on anyone's face. Enticing main courses focus on your mightiest of cravings with everything from to red snapper and curry goat to fried shrimp and the ""to-die-for"" oxtails -- cooked until tender in a brown sauce. Pairing up a drink with such zesty culinary work is a cinch thanks to the well-stocked bar and handmade beverages like the ginger ale and fruit punch.",FOOD
3110,139603,5% back at Pop's for Italian,Pop's for Italian,"Hand-crafted, scratch-made Italian cuisine and oh-so good pizzas has put Pop's for Italian on the map. This is a vibrant, energized and delicious place to dine. It's also a busy one, so go early and go often! Feast on hand-made pastas like classic carbonara or fettuccini Alfredo. Neapolitan pizzas are made to-ordered and fired in an authentic pizza oven for a genuine flavor. Or, get your knife and fork ready for chicken Parmesan, crusted salmon, grilled steaks or a hearty sub. Pop's is also a hot ticket for weekend brunching. With a whole separate menu and a terrific patio (seasonal), you can brunch in style! Pop's is also known for an exceptional wine list, and a bloody Mary with garlic-infused vodka is a must-try brunch staple. With plenty of buzz still going on around Pop's for Italian, there's only one thing to do: check it out yourself today!",FOOD
3111,129947,5% back at Bar-K,Bar-K,"Bar-K is a ""Colorado classy"" kind of place where craft cocktails and good times are what you can expect to find. This come-as-you-are bar has a variety of seating options including stuffed leather couches, and there are TVs throughout in case you want to catch the game while you're there. Hand-crafted cocktails are the specialty of the house, and the talented mixologists are known for their creative martinis. Wines and top-shelf spirits are also available for your sipping pleasure. Be sure to drop by for Happy Hour daily from 4-6 p.m., or swing by for $2 Tecate Tuesdays, and First Friday parties are hosted by a DJ. Make sure you ask what the weekly drink specials are as well. There's also a pool table and ping pong tables for a friendly game or two. With something for everyone, Bar-K is one of a kind!",FOOD
3112,139387,5% back at Long Blue Cat Brewing Company,Long Blue Cat Brewing Company,"Taste New England by the pint at Long Blue Cat Brewing Company. From childhood friends to business partners, the duo behind this home-grown favorite brew house and eatery make every effort to keep things local. Honoring the New England heritage, culture and most importantly, the area's growing craft brew scene, here you'll find small-batch brewed beers made from the finest locally sourced ingredients. There's always a variety of brews on tap to try, including their signature Johnny rye ale. Get your favorite in a variety of sizes, or try something new. And, when you get the munchies, ask about the smoked habanero pistachios, grilled cheese sliders, or the creative flatbreads and panini. Live music and other events are scheduled from time to time, making this locally owned and operated spot the place to go!",FOOD
