id,external_id,title,merchant,description,category
11004,158046,5% back at Naked Fish,Naked Fish,"Naked Fish has been serving the most amazing sushi and hibachi meals since 2010. By combining the traditional flavors of Japanese cuisine with influences from around the globe, you'll find plenty of unique and delicious dishes and sushi rolls to try. Also stop by for happy hour or check out the live events and entertainment at this favorite. ",Food
11005,158136,5% back at Delicis Legend Chinese Cuisine,Delicis Legend Chinese Cuisine,"When you're in the mood for fresh and fabulous Chinese and Asian dishes, head to Delicis Legend Chinese Cuisine. There's something for everyone on the menu here, and it's all  hand-crafted from the finest ingredients. Vegetarian picks, seafood, and lunch specials are all also available at this trendy and popular eatery. ",FOOD
11006,157952,5% back at La Palma Restaurant - Lounge/Night Club,La Palma Restaurant - Lounge/Night Club,"The lounge and night club at La Palma is always sizzling! Open until late, you can stop by with friends for an epic night out. Great music, a full bar, friendly service, and a great vibe are just a part of the appeal. Get up and dance or just chill and relax at this lively spot that features great events, DJ hosted parties, and much more.",FOOD
11007,157926,5% back at Southern Spice and Majestic Ash Lounge,Southern Spice and Majestic Ash Lounge,"Mix and mingle at Southern Spice and Majestic Ash Lounge, a lively and upscale but still casual spot offering sophisticated soul food and refreshing drinks. From comfort food classics like shrimp and grits to chicken and waffles, there's something for everyone here. Enjoy a cocktail from the full bar, sit on the patio, and check out the cigar bar.",FOOD
11008,158870,5% back at Tea Hub,Tea Hub,"With a dazzling selection of fresh boba teas, slushies, blends and more, Tea Hub is a must-try whenever you need a bit of a pick-me-up. This is a fun and friendly spot where hand-crafted teas are made from the freshest fruits and other ingredients. Fun pearls can be added to just about any pick-go back often to try it all!",FOOD
11009,158550,5% back at Coco N'Ice,Coco N'Ice,"Coco N'Ice is a trendy and popular spot in South Tampa where you'll find a dazzling selection of home-made vegan and gluten-free ice cream and other sweet treats. Sugar-free and dairy-free, there's plenty to love at this busy shop, including smoothies, acai bowls, bliss balls, and plant-based shakes. Craving something sweet? Drop by today!",FOOD
11010,158685,5% back at Suds Maguire's Bar And Grill,Suds Maguire's Bar And Grill,"Suds Maguire's Bar & Grill is a friendly and lively spot to enjoy meals, drinks, and good times. This popular place is a must on game day, and with 12 beers on tap, you sip on something cold while cheering on your team. The menu is terrific, too, with plenty of temping eats. Entertainment, a pet-friendly patio, and more are at this bar and grill! ",FOOD
11011,158814,5% back at La Nostra Strada Pizzeria,La Nostra Strada Pizzeria,"Have a seat  and stay a while at La Nostra Strada Pizzeria. The amazing pizzas made here all start with a dough that's made 72 hours in advance for the very best flavor and texture. Add the best quality sauces, toppings, and cheese, and you've got the famous pizzas made here. Everyone is family at this charming and casual eatery--stop by today!",FOOD
11012,158205,5% back at Tenth Hole Tavern,Tenth Hole Tavern,"something_here",FOOD
11013,158577,5% back at B Rox Grill  Swill,B-Rox Grill and Swill,"With a tempting selection of tasty eats, seasonal cocktails, and craft brews, B Rox Grill & Swill is a one-stop destination for a great time out. Not only are the eats and drinks terrific, but there's a stellar lineup of events and entertainment at this lively spot. Go for a meal, stay for a few drinks, then stick around for a great time at B Rox! ",FOOD
11014,158012,5% back at The Railcar,The Railcar,"Arriving from a simpler time, The Railcar is your destination for refreshments in the Stockyards. From a jolting cup of cowboy coffee to a glass of wine or cold beer, this Western travel-inspired cafe has what you're looking for. Hop on board, place your order, and escape modern life for just a little while at this unique cafe. ",FOOD
11015,158397,5% back at 54th Street Scratch Grill & Bar,54th Street Scratch Grill & Bar,"Check out 54th Street Grill & Bar for delish eats, cold, drinks, a great vibe, and friendly service. There's a huge menu of scratch-made eats here, and with an eclectic decor, this spot is perfect for casual dining. Stop by for a meal with friends or family, check out Happy Hour specials, or go solo for a drink and a snack after work.",FOOD
11016,158571,5% back at Sloane's Hollywood Hills,Sloane's Hollywood Hills,"Open from early in the morning until later at night, Sloane's Restaurant in Hollywood Hills is a friendly, welcoming, and terrific spot to enjoy a meal, a snack, or a few drinks. Breakfast picks are served all day here, or get your hands on one of the big and beefy burgers, share a charcuterie plate, try the gluten-free fish and chips, and more.",FOOD
11017,158098,5% back at Goldies Restaurant,Goldies Restaurant,"Serving Naples since 1999, Goldies Restaurant is a popular breakfast and lunch eatery where home-cooked dishes are made from the best ingredients. Ask about the daily specials, check out the all-day breakfast dishes, or make this your go-to for a tasty lunch. Catering is also available, and Goldies can be rented for events after 3 p.m.",FOOD
11018,158578,5% back at Marco's Pizza,Marco's Pizza,"When you're craving amazing pizza made from high quality ingredients then Marco's Pizza is the place for you. With multiple locations offering a mix of dine in, delivery, and takeout, you're all set to enjoy delicious, mouthwatering pizzas and other tasty fare -- from chicken wings to crisp salads to freshly baked subs, no matter where you are!",FOOD
11019,157976,5% back at Outback Steakhouse,Outback Steakhouse,"Known for a terrific variety of tasty eats, unbeatable steaks, and great prices, this Australian-inspired steakhouse is a must-try. You'll find a warm and welcoming environment here, but go hungry, because the portions are generous and the prices are just right. Plus, it's all made from the freshest and finest ingredients, so that you can dine Aussie-style tonight!",FOOD
11020,159286,5% back at Original Hot Dog Factory,Original Hot Dog Factory,"Dishing up some of the country's best hot dogs, The Original Hot Dog Factory is the place to get your fill of tasty, casual, and affordable eats. There's lots to tempt you here, including their famous hot dogs. Topped a variety of ways, each quality dog is loaded with fresh toppings. Or, pick from salads, wings, burgers, loaded fries, and more.",FOOD
11021,158000,5% back at Papi's Tacos,Papi's Tacos,"Check out Papi's Tacos, a friendly and casual spot that's famous for their hand-crafted eats. Featuring Latin American and local favorites, only the freshest ingredients are used to make every dish. From sizzling fajitas to burritos and their famous tacos stuffed with a variety of meats, there's truly something for everyone at this gem!",FOOD
11022,158634,5% back at Bubbakoo's Burritos,Bubbakoo's Burritos,"Crafting better burritos since 2008, Bubbakoo's Burritos is the place to go for variety, quality, and a unique hybrid skater-surf atmosphere. This is a fast-casual spot where you're in control. Pick from burritos, tacos, quesadillas, and more. Then, pick your fillings, toppings, and sauces, and dig into tasty eats just the way you like them!",FOOD
11023,159314,5% back at Major League Pizza,Major League Pizza,"Locally owned Major League Pizza offers a terrific variety of gourmet pizzas and more. Always made from the freshest and finest ingredients, you can try a specialty pizza or build your own. Or, sink your teeth into hot grinders, deli-style sandwiches, saucy wings, garden-fresh salads, and so much more. It's all terrific at this gem! ",FOOD
11024,159274,5% back at La Bella Pizza,La Bella Pizza,"It's all about fabulous pizzas and other hand-crafted eats at La Bella Pizza. This is a casual and family friendly eatery that's known for great service and terrific food. Go hungry and try one of the many specialty pizzas, or build your own masterpiece. Salads, hoagies, sandwiches, and burgers are also on the menu along with gluten-free picks.",FOOD
11025,156864,5% back at Longhunters Coffee & Tea Co,Longhunters Coffee & Tea Co,"Longhunters Coffee and Tea Company is all about the experience. Offering guests a cozy feeling and a country historic setting along with friendly and courteous service, every visit here is fabulous. Enjoy hand-crafted teas, mocha or latte espresso drinks, and a variety of tasty eats for breakfast and lunch. Quality and flavor go hand-in hand here.",FOOD
11026,156983,5% back at Slice Pizza Kitchen,Slice Pizza Kitchen,"With the flavors you're craving, you can feast on the amazing and hand-crafted eats at Slice Pizza Kitchen. It's all about flavor and freshness here, where each pizza is made-to-order from the finest and best-quality ingredients. Get a signature pizza topped with fabulous ingredients, or build the pie of your dreams, just how you like it. ",FOOD
11027,156863,5% back at El Rincon Colombiano,El Rincon Colombiano,"When you're craving flavor, head to El Rincon Colombiano for the most authentic and delicious Colombian cuisine. Always hand-crafted from the best ingredients, you can feast on a variety of dishes at this casual and friendly spot. Have some laughs, feast on delicious food, sip on a cocktail, and enjoy a great time out at this popular eatery.",FOOD
11028,159108,5% back at Happy Bao's,Happy Bao's,"Dishing up hand-crafted Chinese comfort food, the eats at Happy Bao's are always terrific. Stop by and enjoy their signature dumplings stuffed a variety of ways. Or, the authentic bao buns are light, fluffy, and flavorful. There are noodle dishes and rice plates, too, so there's plenty of delicious and affordable dishes to pick from.",FOOD
11029,159240,5% back at Manjares de Mexico,Manjares de Mexico,"Manjares De Mexico is hand-crafting all your favorite south of the border fare. Served in a casual and inviting dining room, there's also a heated outdoor seating area to enjoy. With plenty on the menu and every dish made from the best ingredients, you can go back again and again to enjoy it all at this popular eatery that's close to subway lines.",FOOD
11030,156871,5% back at Corner Cafe,Corner Cafe,"Corner Cafe has been a local tradition since 1986. Still family-owned and operated, this casual and inviting spot is a local favorite. Offering fresh, quality dishes in a laid-back atmosphere, you can enjoy delicious fare here. Pastas, salads, subs, desserts, and more are on the menu, along with vegetarian picks and a great wine list.",FOOD
11031,159241,5% back at Bird on the Run South Side,Bird on the Run South Side,"Famous for big and hearty chicken sandwiches and much more, Bird On The Run is a casual eatery where you can get what you want, how you want it. Their amazing sandwiches are available in various spice levels, and you can pair your pick with tasty sides and wash down your favorites with one of their terrific frozen cocktails.",FOOD
11032,159297,5% back at Gustavo's International Cuisine,Gustavo's International Cuisine,"Dining at Gustavo's International Cuisine is always terrific. This is a casual and inviting bistro-like restaurant with a terrific menu. With picks for lunch and dinner, you can enjoy hand-crafted fare like grilled salmon, steaks, pastas, bowls, burgers, and more. Always crafted from the finest ingredients, it's all delish at this gem!",FOOD
11033,156873,5% back at Shrimpy's Burrito Bar,Shrimpy's Burrito Bar,"Shrimpy's  Burrito Bar is a beach-themed California-style eatery with a twist of New York flavors. They take pride in everything they serve here, which is why it is all made-to-order for the best flavor and freshness. In addition to their great burritos, you'll find locally brewed beers, cold margaritas, and even sangria. Hungry? Head to Shrimpy's!",FOOD
11034,159296,5% back at Amore Italiana,Amore Italiana,"Amore' Italiana is a cozy and inviting eatery where you can enjoy hand-crafted meals. Transporting you to a quaint Italian bistro, this charming spot has brick-lined walls, outdoor seating, and a full bar. Go for lunch or dinner and enjoy dishes like pastas, chicken Parmigiana, pizzas, steaks, seafood, and more. Always delightful, stop by today!",FOOD
11035,157010,5% back at House of Fortune Vegan Cuisine,House of Fortune Vegan Cuisine,"House of Fortune Vegan Cuisine was started with one goal in mind: to offer an enjoyable dining experience with some of the tastiest vegan food around. Since 2018, this gem has been hand-crafting scrumptious vegan Chinese food. Plant-based favorites include curry vegetables, Szechuan eggplant, crispy soy chicken, and much more.",FOOD
11036,156902,5% back at Three Brothers Diner,Three Brothers Diner,"When you're looking for fresh and delicious eats in a casual setting, head to Three Brothers Diner. This popular spot is open from early in the morning until late at night, so you can fill up on something tasty without denting your wallet. From pancakes to grinders and burgers, there's something for everyone at this inviting and busy eatery.",FOOD
11037,159350,5% back at Saffrono,Saffrono,"Exploring the diversity of Iranian and Middle Eastern fare, Saffrono is a casual and inviting eatery with a diverse menu. It's all hand-crafted here, from the freshest and finest ingredients. And, with tasty picks like calamari, kabobs, gyros, grilled seafood, and so much more, you can go again and again to try it all at this popular eatery.",FOOD
11038,157088,5% back at Luna Grill - Eastvale,Luna Grill - Eastvale,"Enjoy the amazing and incredibly fresh Mediterranean cuisine today at Luna Grill. Inspired by the heart and kitchen, this friendly eatery has been dishing up wholesome eats since 2004. With several convenient locations and plenty of affordable eats to tempt you, it's always a great pick. Feast on something fabulous today at this local gem!",FOOD
11039,158734,5% back at Airmont Eats,Airmont Eats,"It's all delicious at Airmont Eats! This casual and inviting restaurant is focused on fresh and fabulous fare. And with a dazzling selection of salads, sandwiches, soups, and more, you can try something new at each visit. Their Boardwalk fries are another must-try, and the Bronco Sandwich is practically legendary. Dine-in or order online today!",FOOD
11040,156941,5% back at Plant Based Mafia,Plant Based Mafia,"Plant Based Mafia is a 100-percent vegan Italian restaurant specializing in Italian classics. Homemade from the freshest ingredients, you can feast on all sorts of classics like vegan meatball Parmesan, pastas, sweet rigatoni, and more. Save room for zeppoles and egg creams, and be sure to check out Sunday brunch and live music Saturday nights.",FOOD
11041,156940,5% back at Island House Taqueria,Island House Taqueria,"Island House Taqueria claims to have the best tacos in all of Sarasota, and many agree! It all starts with fresh and authentic methods and ingredients to hand-craft each scrumptious bite. The hand-made masa tacos range from classic standards to new and creative culinary innovations. Pair your pick with a cold cerveza and feast on flavor today!",FOOD
11042,158720,5% back at Paella House,Paella House,"Enjoy the authentic flavors of Spanish cuisine at Paella House Restaurant. This is a quaint, family-style eatery that'll make you feel right at home. With a tempting selection of hand-crafted Spanish eats to try, every meal here is an adventure. Try their signature paella, hot and cold tapas, fresh seafood, and wash it all down with sangria.",FOOD
11043,159265,5% back at Pizza Mia Pasta,Pizza Mia Pasta,"Pizza Mia Pasta is hand-crafting all your favorite pizzas and other casual Italian eats. Stop by and grab a slice for lunch, or order all your favorites from the large menu. There's something for everyone here, including fried ravioli, shrimp po' boys, loads of pastas, hero sandwiches, wings, and meaty picks like chicken Parmigiana.",FOOD
11044,158622,5% back at Iron Hill Brewery - Buckhead,Iron Hill Brewery - Buckhead,"Iron Hill Brewery & Restaurant is a tasty spot where you can relax and unwind. With a terrific menu of tempting eats plus award-winning brews to sip on, this one-stop dining and drinking destination is always a popular pick. Ask about the featured beers or sip and nibble on all your favorites at this lively and busy taproom and eatery!",FOOD
11045,159360,5% back at Himalayan Aroma,Himalayan Aroma,"Enjoy inexpensive and flavor-packed dining at lunch or dinner at Himalayan Aroma. Featuring a variety of cuisines, including Nepalese and Indian, there's lots on the menu to try. Every dish is hand-crafted from the best ingredients. Pick from samosas, pani puri, momos, biryani, and their popular sets which include a variety of dishes on one plate.",Food
11046,158635,5% back at Bubbakoo's Burritos,Bubbakoo's Burritos,"Crafting better burritos since 2008, Bubbakoo's Burritos is the place to go for variety, quality, and a unique hybrid skater-surf atmosphere. This is a fast-casual spot where you're in control. Pick from burritos, tacos, quesadillas, and more. Then, pick your fillings, toppings, and sauces, and dig into tasty eats just the way you like them!",FOOD
11047,159361,5% back at El Trocadero Mesquite Grill,El Trocadero Mesquite Grill,"El Trocadero Mesquite Grill is serving delicious and authentic Sonoran cuisine. Featuring mouth-watering steaks and Sonoran specialties, you'll find a great blend here of favorites and dishes you just won't find elsewhere. It's all made from the finest ingredients, so go hungry and go often to try it all! Don't forget about brunch on Sunday!",FOOD
11048,158829,5% back at Herrera's Tenderloin Grill,Herrera's Tenderloin Grill,"Herrera's Tenderloin Grill is the place to go for authentic tenders in KC. They've been making sandwiches fresh, hot, and delicious since 1932, and with their award-winning eats, each meaty mouthful is fabulous. The house-made batter, secret hot sauce, and plenty of toppings turn each sandwich into a customized masterpiece. ",FOOD
11049,159743,5% back at Biscuits Cafe,Biscuits Cafe - Chandler Alma School Road,"Open for breakfast, brunch, and lunch, Biscuits Cafe is a cozy and inviting eatery that's serving hand-crafted and oh-so delicious eats. Specializing in home-made biscuits and gravy, stuffed omelettes, and other tasty lunch picks, there's plenty on the menu here to love. Friendly service and reasonable prices add to the appeal at this busy eatery!",FOOD
11050,159500,5% back at VOWburger,VOWburger,"Vowburger is a local vegan burger joint where you'll find plenty of delicious plant-based dishes. Get your hands on fully loaded burgers, Nashville hot chicken sandwiches, salads, shakes, sides, and more. There are breakfast picks at this gem, too, so go hungry and go often and try it all at this busy and casual eatery!",FOOD
11051,159501,5% back at OCC Road House  Museum,OCC Road House  Museum,"The makers of some of the finest hand-crafted American-made motorcycles have built a restaurant, concert venue, and museum to bring the CCC experience to life. The OCC Road House & Museum is a unique and lively place to enjoy a meal, drinks, and good times. There's plenty to eat, see, and do, so stop by soon and check it out! ",FOOD
11052,158649,5% back at Ocho Cafe,Ocho Cafe,"Ocho Cafe is known for tacos and tequila, and with a diverse selection of tasty eats served in a casual and lively spot, this eatery is always a great pick. There's plenty of variety here, including traditional Mexican dishes, Tex-Mex favorites, and contemporary dishes. Pair your pick with a drink from the collection of tequilas, or order a beer. ",FOOD
11053,158705,5% back at Rio Bravo Tacos and Tequila,Rio Bravo Tacos and Tequila,"Rio Bravo Tacos and Tequila is a locally owned Mexican restaurant. Specializing in tasty dishes that are loaded with flavor, it only takes one visit to fall in love with the food here. The menu is diverse, and you can wash it all down with a freshly made margarita or ice-cold cerveza. Friendly service and reasonable prices add to the appeal.",FOOD
11054,158799,5% back at Nestle Toll House Cafe by Chip,Nestle Toll House Cafe by Chip,"Welcome to the sweet side at Nestle Toll House Cafe. Open from morning until night, you'll find plenty to tempt you at this decadent and delicious spot. From their famous just-baked cookies to other baked goods, go hungry and go often! There are also scrumptious ice creams and smoothies served here, plus other tempting treats.",FOOD
11055,159543,5% back at Tres Calaveras,Tres Calaveras,"When you're in the mood for fresh and flavorful eats, head to Tres Calaveras. This is a family friendly Mexican restaurant that's pulling out all the stops to make the kind of delicious eats you're craving. There's plenty on the menu, and with carne asada, fajitas, and tacos to tempt you, you can go again and again to try it all!",FOOD
11056,158668,5% back at Addeo's Riverdale Pizzeria,Addeo's Riverdale Pizzeria,"You're always a part of the family at Addeo's. This is an Italian restaurant where you'll find hand-crafted eats that always hit the spot. From fried calamari and burrata to pastas, steaks, and chicken Parmigiana, there's plenty to tempt you. Add reasonable prices and great service and you'll see why this is a popular place to dine!",FOOD
11057,158760,5% back at Biscuits Cafe,Biscuits Cafe - Oregon City,"Open for breakfast, brunch, and lunch, Biscuits Cafe is a cozy and inviting eatery that's serving hand-crafted and oh-so delicious eats. Specializing in home-made biscuits and gravy, stuffed omelettes, and other tasty lunch picks, there's plenty on the menu here to love. Friendly service and reasonable prices add to the appeal at this busy eatery!",FOOD
11058,158655,5% back at Indian Rocks Cafe,Indian Rocks Cafe,"It's all healthy, fresh, and fast at Indian Rocks Cafe. This casual but popular spot is a coffee, smoothie, breakfast, and lunch restaurant. Everything offered here is made from the finest ingredients, and with quality service and dishes, it's a friendly spot where you can refresh and refuel with something terrific. Open early--check it out soon!",FOOD
11059,158768,5% back at Square Peg Pizzeria,Square Peg Pizzeria,"Dishing up fresh and fabulous pizzas that are always hand-crafted from the finest ingredients, when you're craving flavor, head to Square Peg Pizzeria. There's lots to try here, including their wood fired pizzas. Try a specialty or build it just how you like it with the toppings of your choice. Go hungry and go often to a location near you!",FOOD
11060,158778,5% back at Maya Moon Collective,Maya Moon Collective,"Located in the heart of historic Normal Heights, Maya Moon Collective is the city's first cacao cafe and community collective. Offering decadent, all-natural chocolate confections, drinking chocolate, and a selection of pastries, desserts, and savory bites, this spot is a must-try. From the best ingredients come the best flavors--stop by today!",FOOD
11061,158931,5% back at Blend Of Seven Winery,Blend Of Seven Winery,"Blend of Seven Winery is an award-winning winery where every bottle is hand-crafted on-site. With a variety of different varietals to try, there's something for everyone here. Sip on your favorite wine with a customized charcuterie board, or feast on pizzas, subs, sandwiches, and more. Don't forget to take a bottle or two home for later, too!",FOOD
11062,158656,5% back at Casabe,Casabe,"Casabe Fruit Store & Delicatessen makes eating healthy easy and tasty! This is a fast and casual venue that's dishing up terrific salad bowls, sandwiches, juices, and more. Check out the daily specials, stock up on fresh and organic fruits and veggies, or get all your favorites delivered right to your door. Beers and wines are also available. ",FOOD
11063,158930,5% back at Tower Pub,Tower Pub,"Tower Pub is your one-stop destination for a great time out! On game day or any day, this friendly and lively spot has the food, drinks, and good times you're looking for. There are plenty of TVs for the best games, a large outdoor patio, events like trivia, and more. Plus, the menu filled with tempting eats and the drinks are always cold.",FOOD
11064,158864,5% back at El Pollo Supremo,El Pollo Supremo,"Dishing up amazing eats that are always hand-crafted, El Pollo Supremo is the place to go for unique and delicious dishes. Chicken is the star of the show at this casual eatery, and you'll find it prepared a variety of ways. With Latin American, Mexican, and Cuban dishes on the menu, there's always something new to try at this popular spot!",FOOD
11065,158944,5% back at Little Georgia,Little Georgia,"Discover the amazing flavors and dishes of Georgian cuisine today at Little Georgia. This is a casual and inviting spot that's part restaurant, part market, and part deli. Serving hand-crafted traditional dishes, try the chicken tabaka, kebabs, chakapuli, and hearty beef stew. Pair your pick with a terrific glass of wine, then relax and enjoy!",FOOD
11066,158779,5% back at Fusion East,Fusion East,"Fusion East Caribbean & Soul Food restaurant is a part of the changing fabric of Brooklyn. This full service eatery offers a modernist fine dining experience and a blend of two distinct but complementary cuisines. With a chic decor and stellar service, this lively eatery is a must-try for lunch, dinner, or late-night snacks.",FOOD
11067,159114,5% back at Lone Spur Cafe,Lone Spur Cafe,"Lone Spur Cafe is a casual and inviting eatery that's dishing up great cowboy food along with cowboy service and cowboy charm. This one-of-a-kind eatery is open for breakfast and lunch and dinner on select nights. With a variety of home-style dishes to try, like biscuits and gravy and hearty burgers, there's plenty to try and love!",FOOD
11068,159002,5% back at Wooden Nickel Burgers & Brew,Wooden Nickel Burgers & Brew,"Serving your favorites for lunch and dinner, Wooden Nickel Burgers & Brew is always a terrific spot to eat, drink, and have a great time out. This is a neighborhood spot, and with a long and spacious bar, pool tables, a stellar selection of beers, and plenty of room for you and your friends, it's a must-try anytime you're heading out!",FOOD
11069,158825,5% back at Egusi Restaurant  Lounge,Egusi Restaurant  Lounge,"With a delicious selection of AfroSoul cusine, Egusi Restaurant & Lounge is always a terrific place to dine. Every hand-crafted dish is made from the finest and freshest ingredients, and with big, bold flavors and plenty of variety, you can go back often to try it all. From stewed oxtails and whole catfish to rice dishes, there's lots to try.",FOOD
11070,159015,5% back at Victor's Taco Shop,Victor's Taco Shop,"Craving big and bold flavors? Head to Victor's Taco Shop, a casual and friendly spot that's hand-crafting tasty eats for breakfast, lunch, and dinner. Get your favorite breakfast burritos served all-day long, or nosh on tacos packed with tasty meats like al pastor and grilled chicken. Also check out the tostadas and enchiladas at this busy eatery.",FOOD
11071,158925,5% back at Borneo Kalimantan Cuisine,Borneo Kalimantan Cuisine,"When you're in the mood for authentic Malaysian and Indonesian cuisine, head to Borneo Kalimantan Cuisine. This casual and friendly spot is known for plentiful portions of traditional fare. With picks like hakka thin noodles, Kalimantan fried rice, and their amazing spiced fried chicken, there's plenty to try and fall in love with.",FOOD
11072,158857,5% back at Saga Fusion,Saga Fusion,"Saga Fusion is a Japanese steakhouse where you can take a culinary voyage. With plenty of hibachi tables, you get a front row seat while your personal chef chops, slices, and dices to cook your meal before your very eyes. Perfect for special occasion dining, this popular eatery is also known for their amazingly fresh sushi and rolls. ",FOOD
11073,158815,5% back at A Chicago Bite,A Chicago Bite,"Craving the dishes and flavors of Chicago? Check out A Chicago Bite, a San Antonio eatery that's dedicated to recreating the culinary trends of the Windy City. Made with a touch of love and crafted from the finest and best quality ingredients, every meal here is unforgettable. From plump and saucy wings to Italian beefs, they do it all!",FOOD
11074,158917,5% back at Leone Italian Market and Pizzeria,Leone Italian Market and Pizzeria,"Still family owned and operated even after four generations, Leone Italian Market & Pizzeria is the place to go for home-made, scratch-made Italian eats. This is one of those rare gems, and once you've discovered it, you'll be back again and again for more. From pizzas to subs and all your favorite classics, there's always lots to try!",FOOD
11075,158971,5% back at Taco Addicts,Taco Addicts,"There are seriously big and bold flavors going on at Taco Addict, a Cary eatery that's inspired by the dishes of Mexico. Featuring street-food classics, there's lots to tempt you at this casual and lively restaurant. With a variety of hand-crafted and oh-so good tacos, burritos, chips and queso, molcajete, and more, plan on going back often!",FOOD
11076,158869,5% back at The Yard Milkshake Bar,The Yard Milkshake Bar,"The Yard Milkshake Bar is a super-trendy ice cream dessert joint in Tampa Bay. Offering crazy specialty milkshakes that are always made from the very best quality ingredients, this is a shop unlike any other. Each towering milkshake creation is a picture-worthy masterpiece, and you can try a house special milkshake or build your own masterpiece. ",FOOD
11077,159390,5% back at Rickshaw Thai Street Food,Rickshaw Thai Street Food,"Rickshaw Thai Street Food is hand-crafting exceptional Thai cuisine from the finest and freshest ingredients. Shrimp rolls, fried tofu, larb chicken, stir-fries, pad Thai, and curries are all on the menu. There's fresh seafood, too, and with dishes both hearty and light, this is a must-try eatery when you're hungry for lunch or dinner. You can dine inside, or in one of their two large outdoor dining areas that includes rooftop views!",FOOD
11078,159316,5% back at Lucky Strike Restaurant,Lucky Strike Restaurant,"Lucky Strike Cafe might is a popular spot for breakfast and brunch, but it's also a terrific place to enjoy hearty home-made fare for lunch and dinner. With a timeless vibe, great service, and reasonably priced eats, plan on going again and again. Feast on early morning favorites, succulent pot roast, hearty sandwiches, broasted chicken, and more.",FOOD
11079,159466,5% back at Strange Craft Beer Company,Strange Craft Beer Company,"Strange Craft Beer Company is a lively, spacious, and friendly outdoor biergarten with large umbrellas and cooling misters. With a dog-friendly patio, you can relax and chill while sipping on artisanal craft beers. This award-winning brewery has been serving hand-crafted beers since 2010, and with plenty on tap, you can go often to try it all.",FOOD
11080,159387,5% back at Maquoketa Cave Bar,Maquoketa Cave Bar,"There's something for everyone at Maquoketa Cave Bar. Housed in the historic Decker Hotel, a late 19th century country inn, this downtown favorite features plenty of beers on tap, local wines, lots of cocktails, and fun martinis. With a laid-back and friendly vibe, this is the perfect spot to relax after work or to enjoy a nightcap.",FOOD
11081,159253,5% back at Salata Addison,Salata Addison,"Salata is your kitchen away from home! With over 50 fresh toppings and a dozen signature dressings, you can customize a salad or wrap just how you like it. Mix and match with all your favorites at this casual eatery, and pair your pick with a flaky croissant and cookie. Eat better, fresher, and tastier today at this popular eatery!",FOOD
11082,158336,5% back at Cluckin Bun,Cluckin Bun,"See what all the buzz is about today at Cluckin Bun! Dishing up some of the tastiest Nashville hot chicken in L.A., everything here is delish! Fresh ingredients, fresh spices, and bold flavors make every bite fabulous. Check out the unique eats here that include tenders, wings, and sandwiches all with your desired spice level!",FOOD
11083,159432,5% back at Jay's Pizza  Eats,Jay's Pizza  Eats,"Jay's Pizza & Eats is a local and family-owned pizzeria and restaurant. With freshly baked pizzas, breads, and homemade Italian-Hispanic-American food, there's plenty on the menu to tempt you. Stop by this friendly spot and get your hands on specialty pizzas, tacos, mac and cheese, burgers, wings, pastas, and so much more. ",FOOD
11084,159326,5% back at La Fogata Kitty Hawk,La Fogata Kitty Hawk,"Everything is made fresh and to-order at La Fogata Mexican Restaurant. At this friendly eatery, you'll find a terrific selection of authentic Mexican fare. Dine-in or take your feast to go, and with picks like mole pollano, tamales, burritos, and saucy enchiladas to try, you can go back again and again to sample it all at this busy restaurant!",FOOD
11085,158335,5% back at Morning Squeeze - Downtown,Morning Squeeze - Downtown,"Morning Squeeze is a popular breakfast and lunch eatery where you'll always find freshly prepared meals served with a sunny smile. Warm up your belly with freshly brewed coffee and a hearty portion of biscuits and gravy, corned beef hash, colossal 4-egg omelets, pancakes, and oh-so much more. To wash it all down, ask about the morning cocktails made with fresh juices. ",FOOD
11086,158483,5% back at Blue Maiz,Blue Maiz Catering,"Dishing up authentic Mexican food in the heart of Midtown, Blue Maiz is a colorful and casual eatery. Order all your favorites at the counter. With tasty picks like burritos, tacos, quesadillas, and more, you can customize your dish just how you like it. Or, check out the sizzling fajitas or crispy flautas; there's plenty to love here! ",FOOD
11087,159327,5% back at Sideshow Kitchen,Sideshow Kitchen,"Sideshow Kitchen is dishing up delicious classic American street food. You'll find bold flavors, good spices, and fresh herbs plus fresh and local ingredients in their meals. With popular picks like juicy burgers, garlic fries, fried chicken, and fresh seafood to try, you can go often to sample it all. Pair your pick with a beer or glass of wine.",FOOD
11088,158434,5% back at Bar 209,Bar 209,"With a small kitchen and big attitude, Bar 209 is an award-winning eatery and drinkery that shouldn't be missed. Family owned but community minded, there's plenty to love about this popular spot. Check out the amazing burgers, refreshing cocktails, and terrific wine list. Go hungry and leave  happy at this trending spot! ",FOOD
11089,158281,5% back at Breakfast at Victoria's,Breakfast at Victoria's,"Breakfast At Victoria's is a family owned and family friendly eatery and authentic Italian bakery. Serving a combination of traditional American breakfast, brunch, and lunch favorites along with some Italian classics, there's something for everyone here. All the breads and pastries are baked fresh daily on-site. Hungry? Check out this gem today!",FOOD
11090,158354,5% back at Coriander,Coriander,"Well-known for simplified but still elevated Indian food, Coriander is a terrific spot to dine. Here, the spices, aromas, and clay oven beckon you to sit and enjoy a hand-crafted meal of comfort food from across the ocean. There's lots on the menu here, and with reasonable prices, you can go hungry and go often to try it all!",FOOD
