id,external_id,title,merchant,description,category
1842,132402,5% back at Mother's North Grille,Mother's North Grille,"Mother's North Grille gets its name from the made-from-scratch menu it offers and the fact that like most moms, Mother's creates ""a place you can feel at home."" At this fun and upbeat tavern-style eatery you'll find everything you could desire to make yourself at home: deliciously hearty homestyle meals, a full-service bar with 20 beer taps, a lively environment that offers HD TVs for watching the game, and events like trivia night. Mother's menu offers bar snacks perfect for sharing, traditional or boneless wings in a variety of sauces, burgers with toppings both classic and eccentric (including the Heart Attack, named ""Ultimate Burger in MD"" by the Food Network), sandwiches like the Iron Man and chicken cheesesteak, and Maryland seafood specialties like crab cakes, fish tacos, seafood pasta, and the fresh fish of the day. Separate gluten-free and low-calorie menu items help to accommodate any dietary needs, and Mother's can provide catering for private events of any size or formality, from crab fests to seated dinners. Also open for brunch on the weekends, Mother's North Grille will welcome you like family no matter when you stop by.",FOOD
1843,131950,5% back at Denny's 7075,Denny's 7075," As a name synonymous with family dining since 1953, you can rely on Denny's to deliver good food, and plenty of it, at prices that spell ""value"" with a capital V. But if you haven't visited Denny's lately, you may not be aware of all the new things being cooked up to stay in step with America's changing tastes. For example, one of the restaurant's biggest draws has always been its around-the-clock breakfasts. Well now, in addition to the platters of pancakes, waffles, eggs, omelettes and meats, diners have heart-healthy options made with egg whites and chicken sausage patties. In fact, Denny's has a whole roster of Fit-Fare&trade; selections for health-conscious patrons, and each item is yummier than the next. There's a specially-priced menu for the 55-and-older crowd too, in addition to Denny's money-saving kids menu. Happily, however, Denny's remains committed to satisfying hearty appetites with great-tasting sandwiches, salads, entrees and desserts that fit the bill, and do it with change to spare.",FOOD
1844,130802,5% back at Johnny Q's Restaurant and Sports Lounge,Johnny Q's Restaurant and Sports Lounge,"Johnny Q's is the kind of neighborhood spot that becomes a home away from home. Long-time revelers hold court and new patrons join the roster of regulars each day as Johnny Q's dispenses a treasure trove of Italian bites, pours forth frothy libations, and creates a festive atmosphere perfect for shooting pool, catching local music acts live, and watching your favorite team battle it out on multiple large-screen TVs. The bar is filled to the brim with liquors, beers, and wine that work well on their own and better as an accompaniment to one of the kitchen's many mouthwatering creations. If a plate of fresh pasta with marinara, Alfredo, or garlic and oil sounds enticing, you've come to the right place. Johnny Q's is all about Old World charm and serves classics like baked tortellini, stuffed shells, chicken Florentine, and eggplant Parmesan, while also offering up a rich assortment of hot and cold subs, flatbreads, hand-tossed pizzas, and more. Pub fare standards like fish and chips, BBQ ribs, burgers, and supreme nacho platters are the perfect foil for your hearty appetite, and there's always a full slate of breakfast foods to consider. You'll want to keep a close eye on Johnny Q's event calendar, because whether it's Bingo Monday, Taco & Trivia Tuesday, or Sunday Funday, there's always something awesome going on.",FOOD
1845,76923,5% back at The Parthenon,The Parthenon," Tour the Mediterranean's finest kitchens, without leaving town, with a visit to The Parthenon Restaurant. Fine, gourmet cuisine is masterfully presented by this family owned dining establishment where a team of family and culinary experts ensure meticulous attention to quality, freshness and detail. Years of experience, careful supervision and dedication to pleasing a variety of palates are the key ingredients that make The Parthenon such a delightful dining destination. The heartfelt hospitality that only a family owned establishment can provide, as well as generous helpings of outstanding cuisine, are sure to inspire many return visits. The Parthenon offers extensive options which include appetizers, soups, salads, pastas and a light menu, as well the finest and most flavorful meats, steaks, chops, seafood and shellfish available. To avoid disappointment, reservations are advised. Experience extraordinary dining, an exceptionally appointed wine list and full bar, at The Parthenon. ",FOOD
1846,76909,5% back at Village Fish Market Restaurant,Village Fish Market Restaurant,"something_here",RETAIL
1847,76891,5% back at Weathervane,Weathervane,"This family friendly establishment has earned a reputation for serving top quality meals at down for down to earth prices. Weathervane Seafood has been pleasing New England palates for many years. Their experience and devotion to quality and detail can be tasted in every bite of succulent seafood, shellfish, USDA choice sirloin steak, tender chicken, pasta and more. Treats from the sea are presented raw, steamed, fried, grilled, broiled or baked along with a variety of sensational salads, chowders, sides, desserts and specialty drinks too! Stop at the bar for your favorite beer, wine, microbrew or expertly blended cocktail as you relax and watch TV or relish the company of good friends. Friends and family alike are sure to enjoy this extensive menu offering something for every taste and appetite. From light bites to full course main meals, from spritzers to smoothies, cocktails to dessert, Weathervane Seafood is a delightful place for the freshest seafood, steaks and much, much more!",FOOD
1848,77585,5% back at Extreme Pizza,Extreme Pizza,"No matter what your game is, at the end of the day, it's quality you're after. At Extreme, Pizza, you can bet on it -- from their award-winning pizza to board style stores, from great staff to quick delivery. They even offer a new online ordering option for ultimate convenience. If you're already an Extreme regular, you know the deal. For all our first-timers, you'll catch on to this simple fact soon enough: they push the pizza experience to the next level with such creations as Green with Envy, Poultry Geist, Pandora's Box, Railroad Grade, Everest, and many more. From the stuffed deep dish and freestyle toppings, to monster subs and fresh salads, extreme has it covered. What are you waiting for? Dig in.",FOOD
1849,131542,5% back at Mario's Famous Pizza,Mario's Famous Pizza,"While their name may say ""pizza,"" you'll find all types of Italian dishes available at Mario's Famous Pizza. Open daily for lunch and dinner, Mario's extensive menu offers hot, freshly made dishes that can be enjoyed in their casual dining space (BYOB alcohol) or at home through pick-up or delivery. If pizza is what you're after, you can create your own pie by choosing from their abundance of toppings, or go with one of their specialty options like Italian hot dogs, tortellini alfredo, sausage and broccoli rabe, clams, buffalo wing, vegetable, and cheesesteak. Rounding out the menu are hot and cold subs, pitas, salads, pasta specialties, and chicken, veal, or seafood entrees like chicken parmigiana, veal Marsala, and shrimp marinara. If you're looking to feed a crowd, Mario's offers catering services with options from salads and deli sandwiches to full Italian dinners. A great spot for the whole family, Mario's Famous Pizza makes sure no one walks away still hungry.",FOOD
1850,131541,5% back at Verona Diner,Verona Diner,"Classics get an update at Verona Diner, the area's preferred meet-up spot for scrumptious bites and congenial conversation morning, noon, or night. While Verona Diner sticks to the tried-and-true layout of yesteryear complete with counter seating and comfortable booths, the decor is a glossy nod to contemporary elegance. A cool color palette, sleek wood accents, and furnishings designed with a modern audience in mind create a compelling and vibrant atmosphere as exciting as it is inviting. The food takes the same approach, so there are plenty of diner staples like a stack of piping-hot hotcakes and hamburgers decked out with delicious, melted American cheese. You'll also find enticing creations such as the candied pecan-crusted French toast and flank-steak quesadillas. From those early-morning ""Bennys"" (corned beef hash or the traditional Canadian bacon) and the midday tuna melt to the evening flavors of a stuffed tilapia Florentine dinner, Verona Diner offers the best of all worlds, including dishes with an international flair. Quality food, exceptional service, and an eye-catching interior are only a few of the things that draws locals and travelers alike to dine time and time again.",FOOD
1851,77655,5% back at Le Peep Cafe,Le Peep Cafe,"Le Peep Cafe strives to make its guests feel comfortable with its inviting surroundings and attentive waitstaff. Le Peep Cafe features succulent French favorites for breakfast, lunch and dinner. Savor fresh crepes, grilled paninis, generous burgers, sandwiches, skillet dishes, omeletes, and Homespun Pancakes. Le Peep Cafe introduced these ultra-light pancakes in 1963 in Aspen, Colorado, and their popularity has grown. Enjoy them plain, with blueberries, granola, wheat germ, and granola- The choice is yours. For those watching their diet, Le Peep Cafe offers their Balanced Cuisine selections that balance taste with nutrition and calories. The result is something delicious without the guilt! Try their Blackened Salmon Steak, Light Turkey Salad, or a Slick Chick for a meal that is both satisfying and good for you.",FOOD
1852,133045,5% back at Vasquez Deli,Vasquez Deli,"Looking for authentic Mexican meals? Take a trip to Vasquez Deli. Using family recipes that have been handed down for generations, Vasquez Deli offers fresh, homemade Mexican fare that will fill you up even as you plan your next visit. Burritos are the house specialty, created with freshly made tortillas and available in options like pork, chunky beef, chicken, steak, hot links, veggie, carne asada, bean and cheese, carnitas, and breakfast. Also on the menu are enchiladas, quesadillas, soft tacos, tamales, and more. And don't miss out on their pork wing combo -- deep fried pork ribs served with beans and rice. Both indoor and outdoor seating is available, or grab your order to-go to enjoy at home or the office. Vasquez Deli is a great choice when you're looking for food that's always fresh, hot, and satisfying. ",FOOD
1853,78835,5% back at Illiano's Real Italian Pizzeria,Illiano's Real Italian Pizzeria,"The family-friendly atmosphere and classic Italian cuisine mingle and create a destination where everyone can indulge in reasonably-priced pizza and other eats. The simply adorned space is colorful, adorned with a checkered floor, it's perfect for getting together with friends for a bit to eat, or just having the family out for the night. Little Italian flourishes like the vibrant wall mural brighten up the scene, and for those who like to check out the news or watch a game, there will be a television nearby to satisfy. The lengthy menu entices with its variety, including such plates as Mozzarella Caprese, Mussels Luciano, Fried Calamari, Pasta Fagioli, Paninis, and more. Of course, the one thing guests of all ages can get excited about are the wide variety of pizzas offered like the margherita, chicken cacciatore and buffalo chicken (just to name a few).",FOOD
1854,80563,5% back at Mangia Mangia Italian Kitchen,Mangia Mangia Italian Kitchen,"A casual and cozy brick storefront eatery, Mangia Mangia Italian Kitchen offers lunch and dinner, serving up traditional Old World fare at reasonable prices. The menu features a mix of classic dishes and house specialties, including fried calamari, tomato basil salad, shrimp scampi, baked lasagna, mussels marinara, and ravioli parmigiana. Guests can also enjoy hot and cold clubs, grilled paninis, and gourmet pizzas. A well-selected array of wines, beers, and other drinks make welcome accompaniments to Mangi Mangia's menu selections.",FOOD
1855,78875,5% back at Extreme Pizza,Extreme Pizza,"Chasing your kids around the house ... pulling all-nighters studying for midterms ... winning the world series ... launching a forward loop on your windsurfer ... balancing debits and credits ... jumping off a 50 footer... whatever you do, do, Extreme Pizza's advice is to live it to the Extreme. This is the reason why everyday Extreme Pizza slices fresh veggies, mix their proprietary dough recipe, use only the finest cheeses and serve award-winning pizzas. This eatery is dedicated to providing guests with nourishing and healthy food choices with in-store dining, take-out and delivery options. They are known for their innovative pizza combinations using only the finest ingredients and their philosophy: extreme. not mainstream. Extreme Pizza stands behind its motto that Life Is Too Short For Mediocrity and ensures extreme delivery, extreme customer service and extreme dining. Choose from traditional crust, stuffed deep dish--toppings baked between two crusts--or calzone styles. Subs, salads, wings and desserts also available. However you want it or need it, Extreme Pizza is the ultimate.",FOOD
1856,130081,5% back at Johnny Rockets,Johnny Rockets,"You don't get more all-American than Johnny Rockets, where, since 1986 they've been dishing up the most delicious trifecta of classic hamburgers, American fries, and tasty shakes. This is the kind of place where you can kick back, relax and enjoy delish food along with great times in a retro-inspired eatery. With plenty of convenient locations, you can take a break in your busy day and enjoy some of the simpler things in life, including service that is always fast and friendly, and a menu with something for everyone. Try their famous 1/3 pound burgers -- Fresh, never frozen 100% domestic farm-raised beef and they are always made to order. Famous for their cheese steaks served on hearth-baked Amoroso rolls, these hearty sammies have an authentic Philly flavor. Fries (potato or sweet potato), are the perfect side to any meal, and as great as it all is, be sure to save room for a shake! The thick and creamy shakes at Johnny Rockets are always hand-dipped and hand-spun from whole milk, quality ingredients and premium ice cream. All-American fare served with a smile is what you'll find every time you go to Johnny Rockets!",FOOD
1857,132026,5% back at Denny's 7654,Denny's 7654," As a name synonymous with family dining since 1953, you can rely on Denny's to deliver good food, and plenty of it, at prices that spell ""value"" with a capital V. But if you haven't visited Denny's lately, you may not be aware of all the new things being cooked up to stay in step with America's changing tastes. For example, one of the restaurant's biggest draws has always been its around-the-clock breakfasts. Well now, in addition to the platters of pancakes, waffles, eggs, omelettes and meats, diners have heart-healthy options made with egg whites and chicken sausage patties. In fact, Denny's has a whole roster of Fit-Fare&trade; selections for health-conscious patrons, and each item is yummier than the next. There's a specially-priced menu for the 55-and-older crowd too, in addition to Denny's money-saving kids menu. Happily, however, Denny's remains committed to satisfying hearty appetites with great-tasting sandwiches, salads, entrees and desserts that fit the bill, and do it with change to spare.",FOOD
1858,133081,5% back at Huckleberry's,Huckleberry's,"California cookin' with Southern flair is what you'll find at Huckleberry's -- a fun and popular breakfast and lunch eatery which dishes up the best food this side of the Mississippi. Smoked ham, their famous butter crisp waffles, Mardis Gras beignets, crab cake Benedicts and sweet cream flapjacks are just a few of the tempting dishes you can devour for breakfast. Lunch at this charismatic place is equally tasty -- their signature Bourbon Street burgers, famous toasty's like the crab melt, Southern-style fish 'n chips, and the super cheesesteak will all surely please. All this and more is on the menu, and with a decor that is unique with great rustic touches, this place will become a favorite in no time. ",FOOD
1859,133566,5% back at Moca Restaurant & Lounge,Moca Restaurant & Lounge,"Moca Restaurant, Bar & Lounge is a beautiful urban oasis where you'll find a stunning decor, comfortable seating, seductive lighting, and a great selection of both food and drinks. This place has a sexy, urban vibe, making it a great choice for evenings and late-nights out. Take advantage of Happy Hour specials, or call some friends at meet at Moca for a fun night out. Start with dinner. Appetite stimulators include the Blue Mountain jerk wings and Negril mojo shrimp, and for entrees, dig in to a slab of St. Louis ribs or any of their juicy burgers. Then, stick around for the music, drinks and fun. There's a tasty selection of hand-crafted cocktails, and the selection of wines is pleasing. There are TVs for all the best sports, and they offer live entertainment from time to time. With a cozy and friendly upscale vibe, Moca is the place to be!",FOOD
1860,80565,5% back at Rosa Linda's Fine Mexican Dining,Rosa Linda's Fine Mexican Dining,"Family owned and operated, Rosa Linda's Fine Mexican Dining features authentic south-of-the-border dishes. The restaurant has casual indoor and outdoor dining, and offers a children's menu to go with its fun family atmosphere. Whatever a diner is in the mood for, there's something on the menu to satisfy those cravings, like nachos, quesadillas, and combination plates which capture the spicy flavors of Mexico. Guests can also enjoy a domestic or imported beer, in addition to a glass of wine from the restaurant's Villa Winery, as well as sangria and wine margaritas. Those in a hurry can pick up something to take home, and larger events and groups can take advantage of the catering service.",FOOD
1861,79802,5% back at Sunrise Sunset,Sunrise Sunset,"For more than 22 years now, Sunrise/Sunset has served original recipes and popular creations for breakfast and lunch. The menu sticks to favored American traditions, like Hormel Cure 81 Ham, Hormel thick Black Label Bacon, and fresh meats from Lonardo's Deli. Sunrise/Sunset provides diners with dozens of comfort food choices including the home-made sausage gravy made from a special sausage recipe unique to only Sunrise/Sunset and is prepared from scratch each day. Potatoes are baked not fried, and more than 60 items have a low-carb option. There's also the expected choices of coffees, sodas, and juices, and lunch items such as skillet burgers, salads, quesadillas, and more. The eatery has a classic family-friendly restaurant decor and look, and prices are inexpensive. ",FOOD
1862,80054,5% back at Anatolia,Anatolia,"Check out the Anatolia Café & Hookah Lounge for the best hookah, drinks and authentic Mediterranean cuisine in Georgia! It may sound like a large boast, but according to many, this is THE place to go when craving the best of the best. This two-level hot-spot features a huge hookah menu with affordable prices, and a great menu which means that you can fill up fast for not much cash. Whether you're in the mood for a meal that is hearty or light, you'll find plenty of tasty and high quality dishes to try. Conveniently located at Woodruff Park and just as short walk from the Five Points MARTA station, this popular downtown hang-out is popular among GA State students, business people and convention attendees, so you're always going to find a great mix of people. Plus, it is within walking distance of many Atlanta attractions like the CNN Center, the Georgia Aquarium, AmericasMart and Hotel Row, so whether you're just starting day or ending it, you'll always find a warm welcome and a vibrant ambiance at this place. The next time you're looking for an amazing adult only (18 years and up) restaurant and hookah bar, go to the one place that is first on so many lists, and head to the Anatolia Café & Hookah Lounge - stop by today! ",FOOD
1863,81942,5% back at Daddio's Grille,Daddio's Grille,"Shh! The locals don't want news of Daddio's Bar and Grille to get out because they know that this casual, friendly, and inviting spot has the food, drinks, and good times that make it a neighborhood gem. This place truly has it all. There are smoking and non-smoking seating areas, pool tables, dart boards, Golden Tee machines, live entertainment, a satellite juke box, and so much more. Head over and catch the best sporting action on any of the 34 TVs, or go for karaoke and sing your heart out. If you'd rather leave the singing to the professionals, there's live music most Friday nights. And, when you get hungry, roll up your sleeves for tasty eats like fried mac and cheese, Daddio's homemade chips with zesty ranch for dipping, hearty sammies like Daddio's famous stacked club, hand-crafted burgers that are cooked to your liking, pizzas, fish & chips, and juicy steaks, to name a few yummy choices. Go for the food, stay for the fun, and quench your thirst with a drink from the full-service bar, because at Daddio's Bar and Grille, they have it all!",FOOD
1864,81920,5% back at Los Arcos,Los Arcos,"Offering specials and a fine dining experience for lovers of that Mexican spice, Los Arcos has it all! Offering specialties in margaritas, fajitas, enchiladas and chile rellenos, Los Arcos will fill you up and leave you swimming in Mexican spices.  Its hacienda style restaurant creates an authentic experience and the Friday night live entertainment of mariachis is sure to put you in the mood for some great dishes, including the Mexican style shrimp cocktail and various flautas! There are margarita and fajita specials, so don't miss out on this tasty and entertaining experience! ",FOOD
1865,133306,5% back at 612 Brew,612 Brew,"612Brew is the kind of place that beer lovers know and love. This is a warm, hospitable and upbeat place where beers are crafted on-site in small batches to ensure the very best quality. No matter if you're a seasoned pro or just a weekend sipper, this local brewhouse is the place to be. Each batch of beer starts with the best quality locally sourced ingredients, thereby redefining local beer. Housed in a historic building called The Broadway, this is a rustic and warm place to hang out. Exposed brick, polished concrete floors, and lots of timber give this place a homey and rustic vibe. And, the decor is enhanced with plenty of beer-making machinery, lending an authentic vibe to the space. Hang out inside, or when the weather is nice, out on the patio. Mosey on over to one of the nearby food trucks, then go back for a try of something different. By the pint or by the flight, there are plenty of brews for everyone at 612Brew!",FOOD
1866,133353,5% back at Hello Pizza,Hello Pizza,"Say ""hello"" to some of the best pies in town at Hello Pizza. This family-friendly spot dishes up a myriad of hot and flavorful pizzas while tossing in a dash of fun to go right along with them. The dining room packs in a few arcade games and there are toys for the little ones, so plenty of diversions for all. You can even rent the place out for private parties, including pizza-making classes tailored for the kids. There are some exciting turns this food takes, including the likes of Korean spicy wings or sweet potato fries. You can even enjoy whole fried chicken, but it's the pizzas getting the headlining spot. Like your crust thin? Check out the shrimp pesto or Popeye's spinach pies for crispy goodness. Original pizzas abound too, so order up a double chicken, pepperoni and sausage, or the garlic mushroom for the entire family. When it's time to create your own, Hello Pizza provides a generous assortment of toppings to ensure you get just the taste you're craving. Convenient delivery and takeout options let you enjoy the best of Hello Pizza almost anywhere you need it.",FOOD
1867,82220,5% back at Chinese Gourmet,Chinese Gourmet,"Chinese Gourmet has without a doubt some of the best Chinese food around.  They have been open for 25 years!  While their menu features delicious traditional Chinese food, they also have contemporary Chinese food as well.  At Chinese Gourmet, you will definitely get a fantastic meal and reasonable prices.  Their family friendly and elegant atmosphere makes this eatery perfect for all occasions.  They are open for both lunch and dinner so come in anytime.  ",FOOD
1868,82030,5% back at La Parolaccia Osteria,La Parolaccia Osteria,"La Parolaccia offers authentic Italian food served at its best! Both critics and customers rave about the amazing food, great service, affordable prices and extensive wine list this quiet neighborhood restaurant offers. Your taste buds will be delighted when you experience the incredible dishes such as Penne alla Ciociara, Gnocchetti alla Totti and Spaghetti Portofino. Bring the entire family or that special someone for a meal that will have you coming back for more. Don't forget to book your next party at La Parolaccia or let them cater your next event.",FOOD
1869,82045,5% back at O'Reilly's Irish Bar & Restaurant,O'Reilly's Irish Bar & Restaurant,"O' Reilly's offers diners a taste of Irish and American fare served in a laid back welcoming environment. The setting is casual, fun, filled with music and offers great views. This restaurant is perfectly located in the entertainment district in downtown Indianapolis near Conseco Fieldhouse. The menu features an assortment of appetizers, soups, fresh salads, sandwiches and entrees. House specials include the Banger's & Mash, Fish & Chips or Guinness Irish Stew just to name a few. Full bar service is available for your enjoyment with dinner or watching the game. Affordable prices and friendly service make this restaurant a winner for satisfying everyone in your party!",FOOD
1870,134348,5% back at Fernandez The Bull Cuban Cafe- Midtown,Fernandez The Bull Cuban Cafe- Midtown,"Fernandez the Bull is a Cuban cafe with original dishes, and a dazzling array of traditional foods that include a twist or two. The enticing menu is what has come to define the eatery since its first location opened back in 1985. Here in Midtown, the Bull runs ""horns first"" into a variety of dishes that celebrates the subtle Caribbean influences that have become synonymous with Cuban cuisine. From mouthwatering roasted pork and perfectly-seasoned churrasco to the homemade black beans and the famous paella (which needs extra cooking time, but is well worth the wait!), there is sure to be something to fall for. They've got vegetarian options too, so everyone gets to enjoy Fernandez's Cuban style. Check out the lunch specials from 11a.m.-3p.m. daily. Spacious seating makes indoor dining comfortable, and a large covered patio lets the beautiful Naples scenery be your backdrop. On game day, you'll want to stop by for the full bar, nine televisions, and refreshing cocktails. Plan a visit during happy hour every day from 3-6 p.m., and you'll find all sorts of deals on domestic beer, house wine, well cocktails, mojitos, and sangria by the glass. Grab the bull by the horns and bring a little Cuban cuisine into your meal routine! ",FOOD
1871,82373,5% back at Tavern On The Tracks,Tavern On The Tracks,"Tavern on the Tracks is the perfect spot for friendly locals, sports fans, weary workers, and wide-eyed travelers alike -- it's also Charlotte's home away from home for Michigan Wolverines and Buffalo Bills football fans. When game day rolls around, grab the entire crew and head to Tavern on the Tracks for classic American eats and ice-cold brews. Catch both college and pro sports games or dine outside when you need fresh air. The food here takes pub takes pub grub up a notch, offering must-try wings doused in homemade wing sauces, pulled pork quesadillas, French dip sandwiches, an amazing Beef on Weck, classic fish and chips, northern-style pizzas, and a multitude of other satisfying picks. Pair your meal with a local beer on tap, imports by the bottle, cocktails like the Moscow mule, or brunch-time mimosas. If you're looking for fun on the weekend -- swing by for brunch on Saturday and Sunday from 11 a.m. until 2 p.m., and be sure to check out the multitude of daily drink and food specials to score a sweet deal.",FOOD
1872,133896,5% back at McBob's Pub & Grill,McBob's Pub & Grill,"Family owned and operated since first opening their doors in 1986, McBob's Pub and Grill remains an area favorite that pays homage to its rich Irish and Scottish history and traditions. This is a casual, welcoming, family friendly come-as-you-are kind of place where cold drinks and dishes influenced by the owner's Irish roots are enjoyed by all. The menu started small, but as the years went by, they added more and more to what has now become a great place to eat. Go for breakfast and feast on eggs Benedict, omelettes, pancakes and more. Their hearty Celtic breakfasts are also a favorite, and with extended brunch specials on Sundays, you can try something new each time you go. Or, stop by for lunch or dinner. Their famous corned beef is piled high on marbled rye bread, and is a half-pound of deliciousness. Scotch eggs, wings, Irish meatloaf, burgers, tacos, pizzas and their amazing fish fry on Wednesdays and Fridays are just a few of the tempting dishes on the menu. Save room for the dessert of the day, and with a cold beer or frosty drink at hand, you'll be all set for a great meal. Game day specials, a 3rd shift Happy Hour weekdays from 8-11 a.m., prime rib specials on Saturday and so much more make McBob's Pub a terrific place to eat, drink and have a good time!",FOOD
1873,134575,5% back at Clucker's Charcoal Chicken,Clucker's Charcoal Chicken,"Since 1984, Clucker's Charcoal Chicken has been Chicago's favorite chicken-centric eatery. And now with another location in Libertyville, you can get your hands on amazingly delicious rotisserie chicken with crispy, golden brown skin and tender meat infused with the rich flavor of open-air charcoal-fed fire. Each chicken is all-natural and hormone-free, and they cook up plump, juicy and delicious. Order a quarter or a half chicken and pick your favorite sauce and sides, or treat the family to their brick chicken with a lemony kick (at dinner only). There are more chicken favorites to try, including chicken enchiladas, chicken kabobs, sandwiches, and more. Or, try a family feast that comes with whole birds, sides, and your choice of sauces. The wings here are another must-try, and if you need catering, there's no place tastier! Perfect for lunch or dinner, if you're craving chicken, try Clucker's!",FOOD
1874,134456,5% back at Silk Street Restaurant,Silk Street Restaurant,"Authentic, home-style Chinese cuisine is what you'll discover at Silk Street Restaurant. Housed in the same building as the Pacific Asian Marketplace, many claim that this eatery has the freshest and tastiest (not to mention most authentically Chinese) dishes around. Big portions and reasonable prices ensure that this remains a popular place. Go for lunch or dinner (or call ahead for take-out) and enjoy classic dishes like sweet & sour pork, Mongolian beef, chicken with garlic sauce, and more. Or, try a house specialty like crispy duck, walnut shrimp, and General Tso's chicken. Great service, specials at lunch time, family dinner specials, and a terrific variety of eats will have you going back again and again for more at Silk Street Restaurant! ",FOOD
1875,135056,5% back at The Waffle Experience,The Waffle Experience,"There's a new way to love waffles, just go for a meal at The Waffle Experience and taste for yourself all the clever and oh-so delicious ways that they're turning the humble waffle into a culinary sensation. It all starts with the freshest and best quality locally sourced natural and organic ingredients, and flavor-infused waffles made from a brioche-like batter. Go for breakfast or lunch and feast on creative dishes like the Benedict Arnold with house-cured Canadian bacon, cage-free eggs, kale and an apple-infused herb waffle, or a delicious twist on a burger with waffles in place of buns. There is plenty more yumminess on the menu, making this a terrific choice when craving a hand-crafted meal that's yummy and different!",FOOD
1876,125821,5% back at Cordeiro's Steakhouse,Cordeiro's Steakhouse,"Nestled comfortably on just under 4 acres in the Eastern foothills of Napa Valley, Cordeiro's Steakhouse marries modern sophistication with old world elegance. A classic steakhouse menu with a fresh farm to table approach, Executive Chef Chris Johnson insists on using the most outstanding ingredients, from certified Angus beef that is aged 21 days, to sustainable seafood and Niman Ranch pork. It's that kind of focus that guests will immediately notice, tasting with each bite the care that goes into each and every dish. The Mesquite grill and brick oven adds versatility to the extensive menu, which features a delicious parade of items such as Oysters Rockefeller, duck confit flatbread, table-side Caesar salad, beefsteak tomato salad, wild mushroom ravioli, to name just a few. The restaurant boasts a luxurious decor, private dining rooms, full bar, outdoor dining, and lounge areas. Whether enjoying appetizers and a glass of wine at sunset on the patio or a romantic dinner in the dining room, Cordeiro's Steakhouse delivers an unforgettable Napa Valley culinary adventure that only its management team backed by over 70 years of restaurant and hospitality experience can provide.",FOOD
1877,134279,5% back at The Crab Shed,The Crab Shed,"Bringing the flavors of Louisiana to your table, you can depend on The Crab Shed for the tastiest and most authentic Cajun-influenced dishes. It all started years ago with a shed in a backyard. After many tasty experiments, recipes were finally perfected and a restaurant was opened to share the amazing flavors of hand-crafted fare with hungry diners. Can you take the heat? Their boils can be customized with your spice preference, and each is loaded with crawfish, Dungeness crab, clams, mussels and more. They'll cook it up hot and fresh just for you, so roll up your sleeves and dig in! Or, try fried specials like the gator nuggets, fried calamari, or the chicken tenders. Wings, huge po'boys and even some stir-fried rice creations are on the menu, all loaded with fresh and tasty ingredients. With a commitment to quality and to keeping prices reasonable, you can make The Crab Shed your new favorite when craving Cajun flavors!",FOOD
1878,127999,5% back at Mr. Tequila's Cantina,Mr. Tequila's Cantina,"With a colorful décor, diverse menu and casual vibe, Mr. Tequila's Cantina has become an area favorite known for their fresh and tasty Mexican cuisine. Pull up a chair at the spacious bar and sip on a freshly prepared margarita or frosty cerveza, or gather up friends or family and head over for a delightful meal. You'll find all your favorites on the menu, including nachos, guacamole, fajitas and combination meals, but you'll also discover some delightful specialty dishes. Molcajete, cochinita pibil (marinated pork) and pollo loco offer diners a chance to feast on authentic Mexican creations. Open daily for lunch and dinner, stop by today and cure your craving for flavor!",FOOD
1879,129780,5% back at Franco's Cucina,Franco's Cucina,"Since 1995, Franco's Cucina has been delighting diners with hand-crafted casual Italian eats. This place is a bona fide haven for food lovers. Walk in and you'll notice the deli cases filled with delectable temptations. Both sweet and savory, the selection of eats is second to none. This place is part bakery, and you'll discover a world of delicacies here. Cakes and sweets are artfully made, and if what you want isn't in the bakery case or you need something made for a special occasion, simply call ahead and they can help you out. Donuts, brownies, coffee cakes, cookies and more are ready to eat! First, however, enjoy entrees like pasta alla Bolognese on Mondays, lasagna on Wednesdays, chicken limone on Thursdays, and on Saturday their baked mostaccioli is a sure win. Also available Monday through Saturdays are house-made dishes like chicken Parmigiana, subs, salads, and pizzas by the slice. Every dish is made from handed-down recipes and plenty of pure olive oil and garlic. Dine in the casual dining room or take your meal home to enjoy later. Franco's also caters, so if you need to feed the office or need a meal for a gala event, the friendly people here will take care of all the details. Italian cuisine has never been better than it is at Franco's!",FOOD
1880,129519,5% back at Finger Lakes On Tap,Finger Lakes On Tap,"Do you like beer and enjoying a good time out? Then you're going to LOVE Finger Lakes On Tap. This place celebrates beer in all its myriad flavors. From light and mild to robust and flavorful, this restaurant and bar is known far and wide for their 60 taps and love of brews. What many don't know, however, is that above all else, they showcase local brews. With more than 50 hand-crafted brews from the state of New York, you can sip your way through them all. Sip on one of the featured brewery flights, or try a house flight which is designed to let you taste similar beer styles from different breweries. Or, peruse the list of available beers and pick something that looks interesting. Live music, special events and even educational classes ensure that this isn't just your typical beer house. And, if you get hungry, munch on the port wine cheese fondue, or the meat and cheese plate. Heartier appetites appreciate dishes like The North Shore sandwich which is a traditional Bostonian roast beef sandwich. With a genuine passion for beer and good times, the spirit at this tap room is going to turn you into a Finger Lakes On Tap fan.",FOOD
